pvu,pvc,nu1,nu2,control
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.04,0.08,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.01,0.02,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.01,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.01,0.6,0.0,False
0.18,0.23,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.01,0.01,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.01,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.1,0.15,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.01,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.2,0.25,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.01,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.01,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.01,0.01,0.6,0.0,False
0.29,0.3,0.6,0.0,False
0.0,0.01,0.6,0.0,False
1.0,0.01,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.05,0.07,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.01,0.03,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.01,0.06,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.01,0.02,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.01,0.6,0.0,False
0.0,0.01,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.0,0.01,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.01,0.01,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
1.0,0.0,0.6,0.0,False
0.01,0.05,0.6,0.0,False
0.01,0.02,0.6,0.0,False
0.0,0.0,0.6,0.0,False
0.07,0.11,0.6,0.0,False
