pvu,pvc,nu1,nu2,control
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.04,0.09,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.01,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.01,0.0,0.0,1.0,False
0.1,0.21,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.02,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.02,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.04,0.08,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.02,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.01,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
1.0,0.02,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.02,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
1.0,0.0,0.0,1.0,False
1.0,0.01,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.0,0.0,1.0,False
0.0,0.01,0.0,1.0,False
0.0,0.01,0.0,1.0,False
