pvu,pvc,nu1,nu2,control
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.01,0.06,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.02,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.02,0.07,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.01,0.05,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.02,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.01,0.04,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.01,0.05,0.6,0.6,False
0.04,0.11,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.01,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.01,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.01,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.01,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.01,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.03,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.01,0.07,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.01,0.06,0.6,0.6,False
1.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.01,0.06,0.6,0.6,False
0.01,0.08,0.6,0.6,False
0.07,0.12,0.6,0.6,False
0.0,0.0,0.6,0.6,False
0.0,0.0,0.6,0.6,False
