pvu,pvc,nu1,nu2,control
0.0,0.0,0.2,0.8,False
0.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.01,0.2,0.8,False
0.0,0.01,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.01,0.02,0.2,0.8,False
0.01,0.02,0.2,0.8,False
0.1,0.1,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.01,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.02,0.04,0.2,0.8,False
1.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.02,0.04,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.01,0.2,0.8,False
1.0,0.0,0.2,0.8,False
0.0,0.05,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.0,0.0,0.2,0.8,False
0.18,0.17,0.2,0.8,False
0.0,0.0,0.2,0.8,False
