pvu,pvc,nu1,nu2,control
0.0,0.0,0.8,0.4,False
0.0,0.01,0.8,0.4,False
0.02,0.02,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.01,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.02,0.8,0.4,False
0.08,0.07,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.02,0.03,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.02,0.8,0.4,False
1.0,0.01,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.01,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.04,0.06,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.01,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.01,0.01,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.02,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
1.0,0.02,0.8,0.4,False
0.01,0.0,0.8,0.4,False
1.0,0.0,0.8,0.4,False
0.0,0.0,0.8,0.4,False
