pvu,pvc,nu1,nu2,control
0.0,0.0,1.0,0.8,False
0.0,0.02,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.01,1.0,0.8,False
0.0,0.01,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.01,1.0,0.8,False
0.0,0.02,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.01,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.01,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.01,0.06,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.01,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.02,1.0,0.8,False
0.0,0.02,1.0,0.8,False
0.0,0.04,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.01,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.02,1.0,0.8,False
1.0,0.02,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.02,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.02,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.06,0.17,1.0,0.8,False
1.0,0.02,1.0,0.8,False
0.0,0.02,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.03,1.0,0.8,False
0.0,0.02,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.02,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.01,1.0,0.8,False
0.01,0.07,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.02,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.01,1.0,0.8,False
0.0,0.06,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.01,1.0,0.8,False
1.0,0.02,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.02,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.01,0.09,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.06,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.01,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.03,1.0,0.8,False
0.02,0.08,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.01,1.0,0.8,False
0.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.07,1.0,0.8,False
0.0,0.01,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.0,1.0,0.8,False
1.0,0.0,1.0,0.8,False
0.0,0.01,1.0,0.8,False
1.0,0.0,1.0,0.8,False
1.0,0.02,1.0,0.8,False
