pvu,pvc,nu1,nu2,control
0.0,0.01,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.01,0.05,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.05,0.1,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.01,0.05,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.01,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.02,0.06,0.4,0.4,False
0.0,0.01,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.01,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.02,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
0.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
1.0,0.0,0.4,0.4,False
