pvu,pvc,nu1,nu2,control
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.03,0.01,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.03,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.01,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.01,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.01,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.04,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.05,0.06,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.05,0.1,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.05,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.01,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.04,0.06,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.0,0.0,0.8,0.6,False
0.04,0.04,0.8,0.6,False
0.26,0.27,0.8,0.6,False
1.0,0.0,0.8,0.6,False
0.02,0.01,0.8,0.6,False
0.0,0.0,0.8,0.6,False
