alpha_all;p_value_all;alpha;p_value;xmin
1.78240839227;0.3664;2.59456997799;0.9916;5.0
1.76937915902;0.0516;2.42795597365;0.2868;3.0
1.76722041976;0.02;2.69939313385;0.9172;5.0
1.77576456287;0.258;2.68339814062;0.9888;6.0
1.77109499495;0.0736;2.43713789953;0.49;3.0
1.76409103572;0.0008;2.58995778572;0.6484;4.0
1.77454496404;0.2752;2.42320547356;0.476;3.0
1.77133559042;0.0544;2.44499915289;0.7476;3.0
1.77368059209;0.2344;2.38856542045;0.706;3.0
1.77108824327;0.0012;2.48071826195;0.7772;3.0
1.77145350552;0.1536;2.5569888914;0.7804;4.0
1.77768153547;0.0388;2.4082037774;0.8416;3.0
1.7675502637;0.078;2.43291329439;0.934;3.0
1.76826342532;0.072;2.4461519449;0.5604;3.0
1.76727439411;0.0184;2.68881307456;0.966;5.0
1.76936557861;0.0292;2.43352485868;0.8028;3.0
1.77297571967;0.0968;2.54999821391;0.8924;4.0
1.77407822413;0.0328;2.61444859722;0.8012;4.0
1.76794351535;0.044;2.39848909997;0.4116;3.0
1.76788001805;0.0128;2.71910444648;0.5204;5.0
1.76932127177;0.0088;2.72749817945;0.5444;7.0
1.771130597;0.0228;2.58992347065;0.87;4.0
1.76693450679;0.0332;2.65477989047;0.8108;5.0
1.77113657028;0.0512;2.43347532481;0.826;3.0
1.76921246876;0.0656;2.46681318763;0.8656;3.0
1.7761694695;0.2544;2.66588657452;0.2088;5.0
1.76446062405;0.0028;2.58343295562;0.7936;4.0
1.77218087147;0.4472;3.07671818593;0.3016;14.0
1.7753871672;0.1608;2.75038184409;0.872;6.0
1.77003276494;0.0944;2.55459322155;0.3636;4.0
1.76969167233;0.028;2.72899682841;0.3772;5.0
1.77619517331;0.1672;2.39998553926;0.8172;3.0
1.77177145503;0.0064;2.43040269543;0.9364;3.0
1.78027891246;0.7132;2.74901148512;0.4516;6.0
1.77527194525;0.0452;2.2160653522;0.11;2.0
1.76997646741;0.1024;2.53168747596;0.5192;4.0
1.76840093365;0.0796;2.54217630872;0.9528;4.0
1.76846877936;0.0492;2.73981220603;0.5684;5.0
1.77215635405;0.1864;2.40251011797;0.4468;3.0
1.7677431456;0.1996;2.55210717791;0.794;4.0
1.77679395516;0.0432;2.68289331312;0.7004;5.0
1.77612395165;0.0752;2.18694723673;0.1528;2.0
1.77513713855;0.0652;2.57184406949;0.1772;4.0
1.77340907667;0.0356;2.59761315128;0.9428;5.0
1.77383726377;0.0056;2.44526383247;0.9264;3.0
1.77356551375;0.0032;2.53141650101;0.6452;8.0
1.77120753162;0.0532;2.59720623979;0.842;4.0
1.76440879443;0.0748;2.43413333606;0.9128;3.0
1.7666395742;0.0248;2.41622641254;0.5116;3.0
1.77875971889;0.0564;2.60856030531;0.964;5.0
1.77223900335;0.5108;2.37938548124;0.1096;3.0
1.77466779236;0.1708;2.22233488884;0.5424;2.0
1.77609044908;0.0708;2.37041456989;0.6836;3.0
1.77042498604;0.0164;2.56953224855;0.452;4.0
1.77540257045;0.048;2.43853867581;0.4944;3.0
1.76774416256;0.0356;2.56893582972;0.7772;4.0
1.7764076769;0.2784;2.49200839211;0.742;4.0
1.78099987385;0.3968;2.50567637406;0.3412;4.0
1.75944215547;0.1436;2.39785830567;0.2364;3.0
1.77209197423;0.0988;2.71968278676;0.9024;7.0
1.76582878558;0.0776;2.75575833469;0.912;6.0
1.76699711928;0.1428;2.39707672678;0.2588;3.0
1.77784697735;0.0544;2.51672268014;0.6568;4.0
1.77681482354;0.1456;2.55146667309;0.9432;4.0
1.77328968865;0.234;2.35996405072;0.7116;3.0
1.76307093816;0.0072;2.55824216354;0.7836;4.0
1.76822291804;0.0016;2.58492459606;0.8148;4.0
1.77659907576;0.124;2.75540880887;0.8156;6.0
1.76690039553;0.0176;2.44055394374;0.7316;3.0
1.77402259429;0.1144;2.55248098159;0.8908;4.0
1.77557714998;0.16;2.52923526263;0.988;4.0
1.77467018839;0.0312;2.54605119835;0.8332;4.0
1.77534899762;0.482;2.7327051305;0.5752;6.0
1.77414707253;0.0048;2.61112887656;0.416;4.0
1.77252376456;0.0852;2.4221022648;0.8228;3.0
1.78295885804;0.0664;2.5837591124;0.2336;4.0
1.77757212995;0.2488;2.37380089684;0.9284;3.0
1.77746815303;0.1192;2.72784187372;0.8784;6.0
1.77145332123;0.2492;3.00891900885;0.3756;11.0
1.7688834225;0.0356;2.3983473529;0.3112;3.0
1.76899628586;0.0168;2.58163567933;0.7076;4.0
1.77383606412;0.2764;2.61879480045;0.8228;5.0
1.77544529183;0.298;2.81442787374;0.8748;8.0
1.77229831083;0.0684;2.64868040279;0.8816;5.0
1.77112351671;0.0272;2.60146852149;0.8832;5.0
1.76821059086;0.108;2.42070536768;0.8288;3.0
1.76410670846;0.0392;2.5526438301;0.76;4.0
1.77675465286;0.28;2.40273007873;0.4488;3.0
1.77262984205;0.1568;2.55379047038;0.6704;4.0
1.77197794306;0.1044;2.72242165361;0.7884;5.0
1.76645454293;0.0068;2.63090231909;0.674;4.0
1.773273629;0.0256;2.57073981439;0.8436;4.0
1.78207065766;0.1012;2.52139903427;0.9488;4.0
1.77364347208;0.2028;2.55689403303;0.9628;4.0
1.76625711596;0.4624;2.81942882159;0.9264;6.0
1.77526643159;0.0728;2.80779467993;0.8144;6.0
1.76838850859;0.0028;2.44381575073;0.8948;3.0
1.7679073152;0.1084;2.80740139667;0.6308;6.0
1.77117892185;0.012;2.69800095289;0.7508;5.0
1.77839129498;0.6696;2.17958968869;0.0744;2.0
