alpha_all;p_value_all;alpha;p_value;xmin
1.79034810851;0.0092;2.47919786153;0.4448;3.0
1.79057488806;0.2876;2.41824078721;0.4224;3.0
1.7874053675;0.0332;2.63881652688;0.854;4.0
1.78826386316;0.0976;2.69388535127;0.95;4.0
1.79537155762;0.2176;2.75700938061;0.7432;5.0
1.79175540111;0.046;2.67545918428;0.9996;4.0
1.79186035121;0.0128;2.82842580286;0.618;5.0
1.79679869141;0.034;2.75400960346;0.796;5.0
1.79328103737;0.0164;2.59932298329;0.9952;4.0
1.78680882556;0.0136;2.82191903087;0.552;5.0
1.78711928974;0.0268;2.74145925103;0.8956;5.0
1.79089545998;0.1936;2.45157670894;0.7444;3.0
1.79527739092;0.0428;2.63721478803;0.6896;4.0
1.78749929812;0.0592;2.49183556746;0.5788;3.0
1.7959951086;0.266;2.72643186007;0.936;5.0
1.78924128094;0.004;2.6638268607;0.9816;4.0
1.7850328383;0.022;2.75731607092;0.9784;5.0
1.80051602291;0.8624;3.1636042685;0.4664;8.0
1.78607201807;0.0484;2.66954642186;0.9448;4.0
1.78526760589;0.0348;2.49902978113;0.2356;3.0
1.79434016247;0.0008;2.57312576205;0.9484;3.0
1.79414848882;0.1632;3.03469260736;0.7828;8.0
1.78775034824;0.002;2.71043728521;0.6492;4.0
1.79162079368;0.0124;2.66231997184;0.7568;4.0
1.79505328477;0.0612;2.64639847308;0.4524;4.0
1.79092379595;0.0548;2.53143382534;0.0944;3.0
1.78407953838;0.0208;3.0496143432;0.5888;8.0
1.78976154746;0.0024;2.70700622488;0.6008;4.0
1.79751565031;0.312;2.81347125493;0.996;6.0
1.79390764382;0.0192;2.67307254841;0.9308;4.0
1.79052597226;0.0252;2.48822404616;0.596;3.0
1.78452570314;0.014;2.95284913633;0.7396;7.0
1.78940793245;0.0404;2.78907894693;0.9796;5.0
1.79357738558;0.0312;2.65717035565;0.8328;4.0
1.79280614972;0.0284;2.61266312968;0.916;4.0
1.78999265239;0.0008;2.50747268207;0.9084;3.0
1.79174251681;0.0296;2.65845877465;0.9952;4.0
1.79280528237;0.048;2.69218634735;0.9496;4.0
1.80163714417;0.1104;2.61963460462;0.9864;4.0
1.79169149732;0.0076;2.81658698612;0.7444;6.0
1.79178641927;0.176;2.45921435737;0.7132;3.0
1.79228273654;0.1304;2.45076227788;0.4636;3.0
1.7958463438;0.14;2.4493526419;0.7924;3.0
1.7918178842;0.088;2.78095668436;0.834;5.0
1.7847398438;0.0824;2.64558194339;0.2524;4.0
1.79423230093;0.2316;2.42850776139;0.5372;3.0
1.79580567385;0.162;2.75806127279;0.9016;5.0
1.79918222377;0.2468;2.74100793613;0.584;5.0
1.79288305817;0.0152;2.67741721632;0.436;4.0
1.79802227346;0.068;2.65105008192;0.9684;4.0
1.79351520627;0.024;2.63816175105;0.966;4.0
1.79847009443;0.0536;2.44736806531;0.4904;3.0
1.78895169629;0.0176;2.6417828723;0.782;4.0
1.78965547992;0.1424;2.85111882179;0.5848;6.0
1.78594024984;0.098;2.54469838319;0.766;3.0
1.78843665338;0.3644;3.00001298161;0.7464;6.0
1.78902857965;0.0168;2.52158033654;0.962;3.0
1.7935072089;0.0628;2.5230615961;0.174;3.0
1.80019253564;0.01;2.4912375782;0.7284;3.0
1.79488134963;0.0476;2.70598360559;0.996;5.0
1.79273244075;0.0196;2.65686311009;0.5136;4.0
1.79687915897;0.0208;2.6328627191;0.7396;4.0
1.7878490427;0.19;3.24552858265;0.4856;9.0
1.78582005556;0.0812;2.51012692558;0.8008;3.0
1.79043274755;0.0168;2.91668078802;0.8536;5.0
1.78987310505;0.1316;2.83023489418;0.3256;5.0
1.78943829327;0.0268;2.67889521236;0.8104;4.0
1.80108341692;0.0536;2.52306638941;0.8448;3.0
1.79358546117;0.0432;2.68227711326;0.984;4.0
1.79476172458;0.1104;2.67382240374;0.9356;4.0
1.78659450511;0.026;2.80830959226;0.7264;5.0
1.78850542195;0.016;2.6846995879;0.5768;4.0
1.79353249399;0.114;2.61409927645;0.9916;4.0
1.79669092715;0.0564;2.45932523228;0.8264;3.0
1.79086715314;0.0072;2.70517106689;0.9836;4.0
1.80123343168;0.5488;2.40986155909;0.562;3.0
1.79891428691;0.1212;2.45957570473;0.9088;3.0
1.78899982818;0.1512;2.48306238601;0.6036;3.0
1.79676033794;0.0516;2.49480982713;0.6964;3.0
1.80022932548;0.0524;2.61843202883;0.912;4.0
1.79033632229;0.0576;2.62927509427;0.468;4.0
1.79549875445;0.0616;2.59574398704;0.832;4.0
1.78741256893;0.1148;2.2421711131;0.3112;2.0
1.79347443822;0.1408;2.71524823885;0.9884;5.0
1.79296407184;0.1408;2.88004037098;0.4224;6.0
1.79699812167;0.1544;2.76192553556;0.704;6.0
1.79337210406;0.0536;2.63215859736;0.3588;4.0
1.7926899003;0.0104;2.51601858759;0.6412;3.0
1.78862685757;0.0216;2.47611582044;0.7508;3.0
1.79164993917;0.0324;2.66453375752;0.9616;4.0
1.79025915905;0.0384;2.46651921431;0.6516;3.0
1.79099848908;0.0424;2.7903527793;0.4516;5.0
1.79191842718;0.0892;2.80517503354;0.6292;5.0
1.79195575763;0.0456;2.79697883405;0.4772;5.0
1.78936268074;0.0084;2.50225384018;0.8452;3.0
1.79265074232;0.272;2.44499157513;0.2144;3.0
1.79949286147;0.0472;2.6049807706;0.9876;4.0
1.79303493187;0.1932;2.65316672367;0.9648;4.0
1.78744914552;0.0144;2.51376513301;0.6996;3.0
1.78986599426;0.1912;2.79705833396;0.9408;6.0
