alpha_all;p_value_all;alpha;p_value;xmin
1.83989129734;0.0004;2.75079033887;0.7812;3.0
1.85442521807;0.4516;2.95685767612;0.7268;5.0
1.85366253355;0.3116;2.59251859606;0.5332;3.0
1.84310326171;0.0068;2.89255724486;0.9976;4.0
1.84825924503;0.0096;2.6566458237;0.8688;3.0
1.85678424533;0.1284;2.73981952185;0.7964;4.0
1.85534373056;0.0024;2.68544611098;0.8376;3.0
1.85265876353;0.1204;2.62417645464;0.6228;3.0
1.84641080499;0.0008;2.74049677843;0.9596;3.0
1.85212994257;0.006;2.82750604593;0.9772;4.0
1.85306082285;0.1508;2.96441899077;0.4396;4.0
1.83946583709;0.0064;2.74952376073;0.6928;3.0
1.84933841206;0.0948;3.04183798169;0.842;5.0
1.84906607679;0.2792;2.6184421465;0.5068;3.0
1.85287951086;0.088;2.89589418017;0.7744;4.0
1.84547319503;0.0096;2.69695181885;0.854;3.0
1.8492912047;0.1404;3.49871090349;0.7088;8.0
1.84514081241;0.1796;3.2188283909;0.8924;6.0
1.85098631885;0.1088;2.9934591215;0.8672;5.0
1.84998811564;0.2336;2.63801867237;0.3836;3.0
1.84840459817;0.022;2.70557871683;0.8572;3.0
1.84997270005;0.0104;2.73760464562;0.7116;3.0
1.84212041194;0.008;2.73386111983;0.85;3.0
1.84350947561;0.2428;3.18087411175;0.9572;6.0
1.85084310715;0.04;2.84650108307;0.9384;4.0
1.84579393647;0.0328;2.69847826391;0.7288;3.0
1.84621250328;0.0156;2.94101665411;0.9256;4.0
1.84816038323;0.006;2.92799238214;0.6056;4.0
1.84767704408;0.0216;3.02998988407;0.9476;5.0
1.85206866667;0.026;2.65647143726;0.4336;3.0
1.845550562;0.0196;2.9265439632;0.5732;4.0
1.84534028099;0.0572;2.67749023399;0.3716;3.0
1.84950245176;0.1512;2.77750049374;0.7424;4.0
1.84992281621;0.0068;2.86489388272;0.9912;4.0
1.84784601024;0.0008;3.06201469939;0.7176;4.0
1.84726774787;0.0008;2.90666795858;0.6484;4.0
1.84886075057;0.2044;3.18972016999;0.9992;6.0
1.84959409649;0.0956;2.84812185287;0.784;4.0
1.84450575848;0.0228;2.90027922859;0.5544;4.0
1.84330409432;0.0068;2.71168680265;0.8052;3.0
1.84839104116;0.066;2.79910263844;0.9468;4.0
1.83875452549;0.0012;2.90853329859;0.9776;4.0
1.84997749519;0.1124;2.8062509685;0.7964;4.0
1.84890200057;0.0812;2.67312137031;0.3996;3.0
1.85664965893;0.004;2.68953820859;0.844;3.0
1.85000128479;0.0052;2.76212543455;0.154;3.0
1.85775488643;0.1184;2.83872127262;0.942;4.0
1.84373825915;0.0692;3.01929696452;0.8668;5.0
1.85377425846;0.2492;2.95985554158;0.6264;5.0
1.85101397444;0.0824;2.66761289614;0.8684;3.0
1.85121632889;0.032;2.63397550938;0.654;3.0
1.8456968761;0.0192;3.15175869074;0.8788;6.0
1.83838398362;0.004;3.03537056031;0.9292;5.0
1.84480572187;0.0804;2.95815441374;0.428;4.0
1.85269003777;0.1436;3.02488154472;0.9952;5.0
1.85216076749;0.034;2.73868993536;0.7656;3.0
1.85048056372;0.036;2.67871140519;0.9796;3.0
1.84713415818;0.0012;2.93832295693;0.9728;4.0
1.85064471823;0.0224;2.69536151799;0.7732;3.0
1.8512783877;0.0436;2.96940004639;0.2436;4.0
1.84347674888;0.022;2.67708676004;0.5668;3.0
1.84418867259;0.066;2.90791750672;0.8872;4.0
1.85160058157;0.0092;2.94797204734;0.7836;4.0
1.8540131251;0.024;2.62332499552;0.8216;3.0
1.84146802784;0.0232;2.65639723762;0.452;3.0
1.84722856828;0.0444;2.68315447667;0.976;3.0
1.84998874948;0.2044;3.17466204254;0.7164;6.0
1.85256680591;0.0476;2.89089506708;0.9316;4.0
1.84111984584;0.0112;2.72003071759;0.9416;3.0
1.84747496217;0.03;2.88624790521;0.9132;4.0
1.85103233301;0.07;2.82502604788;0.7928;4.0
1.84762053915;0.012;2.89730278692;0.8536;4.0
1.8454283554;0.0056;2.82021591424;0.5572;3.0
1.85259436895;0.2732;3.13220368541;0.946;5.0
1.85592367898;0.2164;2.8651728285;0.9192;4.0
1.8458333967;0.076;3.38035378197;0.2708;7.0
1.84418981531;0.06;2.71348432627;0.3724;3.0
1.84473045943;0.0116;2.86338704316;0.872;4.0
1.84551086312;0.0156;2.693648559;0.436;3.0
1.84927104026;0.0152;2.92020396017;0.4156;4.0
1.84703059124;0.0648;2.64019596832;0.6904;3.0
1.84901760531;0.032;2.69525009118;0.7624;3.0
1.84759763153;0.0892;2.67676463676;0.4548;3.0
1.84981129969;0.0224;2.80252601911;0.5988;8.0
1.84669909655;0.1448;2.6583859335;0.7;3.0
1.85508073344;0.0112;3.1360398442;0.8728;6.0
1.85039454527;0.0604;3.11272108053;0.6888;5.0
1.83446624109;0.0024;3.01625055235;0.706;4.0
1.84746168817;0.0188;2.71013925311;0.8532;3.0
1.85550255492;0.1732;2.62503795958;0.8448;3.0
1.85180933026;0.1336;2.59853335912;0.4328;3.0
1.84635377227;0.2516;3.04820695095;0.2768;5.0
1.84722334919;0.036;3.02723697053;0.6916;5.0
1.85412831409;0.09;3.02112768063;0.9608;5.0
1.84405853702;0.022;2.84903792184;0.9344;4.0
1.8553056202;0.2588;3.02697580775;0.9556;5.0
1.85672256685;0.5128;3.05617909024;0.478;5.0
1.85391389577;0.2508;2.35558912169;0.1836;2.0
1.84068856244;0.0204;2.73998667654;0.6712;3.0
1.84783737744;0.0068;2.66457831168;0.4328;3.0
