alpha_all;p_value_all;alpha;p_value;xmin
1.81847345317;0.208;2.70867106155;0.7428;4.0
1.81222043303;0.0952;3.21576763996;0.792;6.0
1.82382650419;0.3856;2.50670832208;0.2688;3.0
1.8250119123;0.166;2.54638268383;0.8284;3.0
1.81926601471;0.1092;2.52301169365;0.8668;3.0
1.8148041945;0.096;2.80098942461;0.9192;4.0
1.82323933561;0.3072;2.89403443987;0.9364;6.0
1.82616983312;0.3852;3.07458114912;0.9976;8.0
1.81660021476;0.0884;3.11786658903;0.8552;7.0
1.82490173641;0.228;2.66069735918;0.796;4.0
1.82292873373;0.1004;2.62830554231;0.572;3.0
1.81522844145;0.0252;2.80664190196;0.7628;4.0
1.82171380477;0.0032;2.60150855898;0.7472;3.0
1.81131311754;0.0368;2.61872844554;0.8684;3.0
1.82272852254;0.2716;2.51508900792;0.256;3.0
1.81480587653;0.026;2.88388503633;0.9356;5.0
1.82024320516;0.0076;2.64143122052;0.9512;3.0
1.82530972722;0.086;2.60494285696;0.6704;3.0
1.81780273266;0.0088;2.74791802635;0.6276;4.0
1.81817876937;0.0928;2.96333106541;0.8472;5.0
1.81857899359;0.2972;2.83462220149;0.8612;5.0
1.8157795992;0.0212;2.57638157322;0.5996;3.0
1.81742523447;0.0408;2.88044298496;0.6168;5.0
1.81842732147;0.0996;2.77587836756;0.3096;4.0
1.81911220324;0.3128;2.82040615371;0.608;5.0
1.81100119298;0.0256;2.88321787979;0.9188;5.0
1.81708447644;0.0496;2.93033482282;0.8436;5.0
1.81583752788;0.1156;2.82633923819;0.8492;5.0
1.82015884023;0.0468;2.56605789155;0.8128;3.0
1.81155578654;0.0272;2.99130552888;0.97;6.0
1.81695170709;0.0504;2.5480438249;0.6208;3.0
1.81335457338;0.0036;2.73679834084;0.9844;4.0
1.82285236657;0.1892;2.83782619023;0.8464;5.0
1.82082259722;0.1304;2.90712130306;0.778;5.0
1.82042943145;0.044;2.77832231406;0.8124;4.0
1.81880309169;0.1052;3.02120218839;0.8892;7.0
1.81565027369;0.026;2.68360977077;0.9548;4.0
1.81709334494;0.038;2.84132959861;0.9692;4.0
1.81520169438;0.062;3.27677885201;0.4776;8.0
1.82180205996;0.1192;2.90452435636;0.3324;5.0
1.81912177221;0.0056;2.79375044493;0.8596;4.0
1.81504345479;0.032;2.8502667634;0.996;5.0
1.81734897303;0.096;2.51651855833;0.7312;3.0
1.82009690657;0.0596;2.743681207;0.8348;4.0
1.81759169651;0.254;2.54990976025;0.192;3.0
1.81672377746;0.2684;2.57458826706;0.174;3.0
1.82052221269;0.1208;2.5385125658;0.9072;3.0
1.81118519166;0.0036;2.69589921904;0.8764;3.0
1.82382008581;0.0528;2.55034306921;0.6564;3.0
1.81799571811;0.1844;2.72843670866;0.562;4.0
1.82206370513;0.1496;2.56409730495;0.5084;3.0
1.820640372;0.0624;2.52461604694;0.3772;3.0
1.81324201759;0.07;2.59520211254;0.8604;3.0
1.82197366051;0.1636;2.73883317544;0.7988;4.0
1.81978080928;0.1392;2.55540562138;0.682;3.0
1.81727212023;0.0708;2.57089271629;0.444;3.0
1.82095334312;0.0444;2.60061159096;0.8276;3.0
1.81915958479;0.0224;2.71254680011;0.9616;4.0
1.82146889489;0.2056;2.70154729855;0.584;4.0
1.81679568843;0.0128;2.57795362426;0.8984;3.0
1.81857688326;0.1456;2.80849802484;0.9852;5.0
1.81904139606;0.51;2.49340655316;0.382;3.0
1.8200651723;0.2076;2.51940165917;0.4668;3.0
1.82562690413;0.0564;2.56558755553;0.5456;3.0
1.81938142225;0.0276;2.74813146607;0.3924;4.0
1.81946260221;0.1428;3.04081464086;0.8444;6.0
1.82020193758;0.1528;2.80096779784;0.5988;5.0
1.82456744444;0.488;3.16918030733;0.5784;8.0
1.82197818664;0.0004;2.64445408323;0.1324;3.0
1.82063452756;0.0708;2.57982503779;0.754;3.0
1.82067937623;0.03;2.76655499152;0.8604;4.0
1.82352299501;0.1008;2.84626953293;0.8476;5.0
1.81656607158;0.1272;2.50486162319;0.4116;3.0
1.81379686278;0.076;2.84470021862;0.9456;5.0
1.81760820033;0.0092;2.78263836232;0.8556;4.0
1.816070846;0.0148;2.89023482246;0.9288;5.0
1.8105613638;0.0328;2.58873621689;0.2948;3.0
1.82108525357;0.1944;2.84950113525;0.9236;5.0
1.8219287224;0.3284;2.96419399888;0.9848;6.0
1.81529177686;0.148;2.55575503771;0.67;3.0
1.81914013666;0.0884;2.74713200432;0.954;4.0
1.82094453654;0.062;2.72954154224;0.9372;4.0
1.82403071495;0.3132;2.70040410759;0.76;4.0
1.81988356175;0.1612;2.89274901364;0.682;5.0
1.81739578043;0.012;2.72230862101;0.9512;4.0
1.82256144264;0.062;2.73476575587;0.8292;4.0
1.81524646999;0.1244;2.61979223653;0.6948;3.0
1.82308050797;0.1864;2.50302393683;0.798;3.0
1.81047862994;0.078;2.89149317357;0.6964;5.0
1.81878876735;0.3456;2.48891489389;0.4164;3.0
1.81637858665;0.1492;3.22639882102;0.9952;8.0
1.82098899118;0.0412;2.59921483427;0.93;3.0
1.81395044086;0.1684;2.94174116018;0.7864;6.0
1.82111671867;0.0092;2.88454023574;0.9608;5.0
1.8232341005;0.0084;2.56594219987;0.8644;3.0
1.81776773909;0.0108;2.79566474084;0.4004;4.0
1.81555702276;0.1236;2.7240221652;0.8724;4.0
1.80990665097;0.0148;2.98325338744;0.9916;5.0
1.81789764943;0.0832;2.87806163692;0.8968;5.0
1.82341615648;0.1108;2.89996862902;0.9996;6.0
