alpha_all;p_value_all;alpha;p_value;xmin
1.88564356809;0.282;3.27574316722;0.2632;5.0
1.8891746344;0.0896;2.97694987802;0.7104;4.0
1.88536213966;0.0136;3.06427308469;0.494;4.0
1.88197235813;0.0008;2.83749736807;0.7932;3.0
1.88870177583;0.01;2.86759429765;0.7372;3.0
1.88533274945;0.0456;2.76697866606;0.3252;3.0
1.88603548862;0.0092;2.89716567249;0.4996;3.0
1.88693916834;0.036;3.03208455714;0.8832;4.0
1.887515903;0.0208;3.09424789583;0.53;4.0
1.89184743033;0.0084;2.964603222;0.9184;4.0
1.88845325503;0.0064;2.85130081569;0.898;3.0
1.88492453834;0.0;2.88078563037;0.8016;3.0
1.89231801068;0.0092;2.95569705367;0.8472;4.0
1.88547139368;0.1908;2.77048936345;0.1164;3.0
1.88761863192;0.0208;3.60459437638;0.7544;10.0
1.88037500805;0.0316;3.35976023796;0.9988;5.0
1.88424207705;0.0572;2.49280752481;0.1984;2.0
1.89220368707;0.0032;2.76410947591;0.8868;3.0
1.89405915781;0.6336;2.98274463565;0.3408;4.0
1.88548284433;0.0072;3.15200412108;0.6412;4.0
1.88449287732;0.0712;3.08764791329;0.7656;4.0
1.88679239459;0.1456;3.25190345016;0.7016;5.0
1.87700259867;0.0044;3.105677615;0.9136;4.0
1.88826374609;0.0136;3.07777311859;0.9432;4.0
1.88646718309;0.004;2.97517570468;0.8012;4.0
1.8863467127;0.0044;2.83803283728;0.8136;3.0
1.88424013133;0.0116;3.17867247285;0.9076;4.0
1.88951861461;0.0636;3.03345274477;0.7844;4.0
1.89292357081;0.1936;2.75408869522;0.4264;3.0
1.88636822118;0.02;2.80323875708;0.3712;3.0
1.88819912968;0.1048;3.20165790075;0.976;5.0
1.88482457353;0.0168;3.05489782995;0.9964;4.0
1.88658586479;0.0676;3.07711742232;0.5728;4.0
1.88145692081;0.0;3.16021720503;0.7392;5.0
1.88846871866;0.0084;3.01895508819;0.9648;4.0
1.88923618622;0.0272;2.76721698283;0.7536;3.0
1.88226744441;0.0092;2.84676187273;0.6792;3.0
1.89320729275;0.2044;2.44253806749;0.1776;2.0
1.88643905698;0.0412;2.47577122079;0.1148;2.0
1.88818177564;0.1416;3.04442832334;0.9756;4.0
1.88765316419;0.0168;2.79806712677;0.6308;3.0
1.88713507247;0.0008;3.04944200062;0.8556;5.0
1.88338763994;0.0364;2.80936998755;0.2344;3.0
1.89332935581;0.2288;3.129098884;0.726;5.0
1.88660563783;0.0828;2.9677232915;0.6804;4.0
1.88011837249;0.002;3.05585790622;0.9936;4.0
1.8886307833;0.0624;2.80407707037;0.5896;3.0
1.8836277946;0.004;3.00081893297;0.998;4.0
1.88230582171;0.006;2.89639930516;0.1716;3.0
1.88872188645;0.0088;3.01016869117;0.9932;4.0
1.88823697073;0.0168;2.79329794353;0.5196;3.0
1.888545744;0.0428;2.930669761;0.8944;4.0
1.88004924068;0.0068;3.08100582895;0.8316;4.0
1.88660880516;0.0624;3.22219813608;0.954;5.0
1.88006491742;0.0076;2.8788601457;0.4164;3.0
1.88828785353;0.0384;3.05805584787;0.9668;4.0
1.89232865141;0.0344;2.91774813777;0.9352;4.0
1.88976728323;0.026;2.78693440233;0.7276;3.0
1.88425405861;0.0316;3.04659953026;0.8756;4.0
1.87939511711;0.0068;3.11633420317;0.7488;4.0
1.88592750792;0.0084;3.08189690801;0.7672;4.0
1.88969739693;0.0124;2.73265957659;0.7828;3.0
1.8863121815;0.1;3.07270684237;0.4512;4.0
1.88825945305;0.0152;3.02526142384;0.6484;4.0
1.88161346617;0.0292;2.78661701764;0.5612;3.0
1.88826826198;0.0268;3.0067335261;0.8464;4.0
1.88876517743;0.0024;2.81783651207;0.738;3.0
1.88252250331;0.0148;3.08197755205;0.8648;4.0
1.88697708536;0.044;3.0939332706;0.8468;4.0
1.88594015777;0.0124;3.13649617366;0.806;5.0
1.8920621105;0.1932;2.75796129022;0.2388;3.0
1.88597178687;0.0264;2.81708302119;0.234;3.0
1.89746251503;0.0916;2.76522313519;0.7884;3.0
1.88694953031;0.0076;3.0334095729;0.9832;4.0
1.87968268084;0.0628;2.76647949267;0.4228;3.0
1.88145682824;0.0132;3.16076503098;0.882;4.0
1.88823806034;0.0432;3.0796231788;0.91;4.0
1.887062359;0.0012;2.86305791412;0.9176;3.0
1.88175158192;0.0288;3.30385492718;0.982;5.0
1.88692359036;0.004;2.73973718826;0.8252;3.0
1.89017219378;0.0152;3.1706389204;0.9172;5.0
1.89091198263;0.2224;3.08267291161;0.8504;4.0
1.89218955921;0.0324;2.79059062117;0.3752;3.0
1.88628794244;0.0292;3.07579665991;0.864;4.0
1.88971450448;0.0184;2.77636613777;0.3128;3.0
1.89293325314;0.012;2.76603189137;0.8616;3.0
1.88953793959;0.0152;2.83832678355;0.3368;3.0
1.88963811258;0.0092;3.04066360998;0.8212;4.0
1.89037911244;0.0728;3.01161609178;0.9864;4.0
1.89152189058;0.0192;2.76920871604;0.8972;3.0
1.88347476354;0.0084;3.07291511368;0.8316;4.0
1.89139220514;0.0128;2.80964502413;0.9396;3.0
1.88277450369;0.0092;2.87028077963;0.8224;3.0
1.890109264;0.05;2.9814948185;0.976;4.0
1.88836589963;0.006;2.83064801443;0.8604;3.0
1.89412642034;0.0368;2.74424668839;0.6252;3.0
1.88683946591;0.0092;3.21869570536;0.9948;5.0
1.88641340396;0.068;2.79572383671;0.3692;3.0
1.8793775816;0.008;3.06046128656;0.7532;4.0
1.8879878578;0.05;3.23722346031;0.944;5.0
