alpha_all;p_value_all;alpha;p_value;xmin
1.79055513031;0.1508;2.2547543103;0.2532;2.0
1.78618456551;0.0112;2.72321046904;0.9208;5.0
1.79474617803;0.1964;2.47082360067;0.5088;3.0
1.78875692765;0.054;2.69999145384;0.294;4.0
1.79410644883;0.0272;2.74040614593;0.9932;5.0
1.79465078826;0.3068;2.42737397943;0.644;3.0
1.78670542934;0.0272;2.88807917713;0.8108;6.0
1.79412562203;0.1512;2.62640171434;0.9508;4.0
1.79298065964;0.2308;2.55449364517;0.9392;4.0
1.79588959415;0.0656;2.57788765754;0.9856;4.0
1.78866325108;0.22;2.61883181503;0.4984;4.0
1.78769515273;0.0032;2.80169915207;0.9928;5.0
1.7881621905;0.18;2.94804635885;0.8072;6.0
1.79567114522;0.0836;2.75622551229;0.8932;5.0
1.79143664505;0.0852;2.66035280624;0.9612;4.0
1.79643025272;0.2;2.84189954717;0.9088;5.0
1.78720886876;0.004;2.77587785705;0.518;4.0
1.78988357582;0.0376;2.6000551126;0.8044;4.0
1.79509522994;0.142;2.45266154235;0.438;3.0
1.78842857924;0.0344;2.79263200095;0.9824;5.0
1.79097073926;0.1092;2.47930373078;0.5704;3.0
1.79068061977;0.0508;2.77577031771;0.9068;5.0
1.78815748963;0.0704;2.48444479262;0.6504;3.0
1.79902181181;0.2264;2.88914524226;0.9928;6.0
1.79488474334;0.144;2.4382024351;0.5804;3.0
1.79787707619;0.0584;2.6271586219;0.9336;4.0
1.79244318732;0.1484;2.23095387928;0.1932;2.0
1.79892562256;0.0496;2.4750414356;0.8832;3.0
1.79213448945;0.1476;2.66222745304;0.3924;4.0
1.79495845275;0.0804;2.58239597614;0.922;4.0
1.79259379911;0.0164;2.52724023866;0.508;3.0
1.79132644556;0.0348;2.75246011481;0.9592;5.0
1.79186806239;0.0956;2.48228041186;0.5736;3.0
1.79163361163;0.0176;2.51380277309;0.5272;3.0
1.79422675238;0.0048;2.73210988537;0.692;4.0
1.79088016221;0.0276;2.50111630646;0.488;3.0
1.78849186811;0.1844;2.921957687;0.9184;7.0
1.78432419674;0.0968;2.44995899303;0.3976;3.0
1.79314584902;0.0208;2.82961623147;0.996;5.0
1.79264399543;0.02;2.67128625096;0.958;4.0
1.7835366676;0.0452;2.50737637955;0.3476;3.0
1.78438235531;0.0112;2.72615443291;0.6688;4.0
1.78737976322;0.1256;2.47610213924;0.592;3.0
1.79071273608;0.0632;2.46686891201;0.782;3.0
1.78988692509;0.0324;2.67887463823;0.968;4.0
1.7829253082;0.0524;2.48885397038;0.538;3.0
1.79132571501;0.0496;2.50812579996;0.3756;3.0
1.79427064484;0.186;2.78046140133;0.6068;5.0
1.79618077397;0.1264;2.42996641717;0.5416;3.0
1.79944572245;0.296;2.70743992638;0.56;5.0
1.78675120157;0.0128;2.69547006863;0.944;4.0
1.79371489565;0.1472;2.49907702188;0.1812;3.0
1.79422464007;0.0456;2.75046372666;0.6844;5.0
1.79714339221;0.1432;2.84388991402;0.9864;6.0
1.78991475476;0.0024;2.47549511979;0.0248;3.0
1.79379948242;0.3632;3.05492259033;0.4184;8.0
1.788892624;0.0188;2.85106678761;0.9304;6.0
1.79461118801;0.2808;2.45222471645;0.6036;3.0
1.79543105398;0.3144;2.65921600977;0.4204;4.0
1.79004554735;0.03;2.51334294769;0.6512;3.0
1.79819860061;0.4836;2.42339465073;0.158;3.0
1.78906001055;0.008;2.72843488083;0.9744;5.0
1.80287717002;0.0244;2.46032550959;0.8464;3.0
1.79926668543;0.0672;2.59487874046;0.4932;4.0
1.79670253473;0.0412;2.49025601103;0.6488;3.0
1.7855636225;0.0796;2.82078851649;0.074;5.0
1.79368180259;0.0164;2.65278114513;0.912;5.0
1.78902088302;0.0552;2.63567024352;0.8972;4.0
1.79221168844;0.0776;2.84775764554;0.9208;7.0
1.79219394728;0.0108;2.72983970465;0.9616;4.0
1.79183476729;0.0344;2.49110327685;0.9556;3.0
1.79192995039;0.2272;2.61747572041;0.5316;4.0
1.7938429447;0.0912;2.51452981581;0.1788;3.0
1.79107421071;0.288;2.83325138429;0.9552;6.0
1.78882055779;0.2384;2.97781440654;0.9904;7.0
1.79481825651;0.0784;2.65343794142;0.9512;4.0
1.79099239679;0.0472;2.75402764803;0.5676;5.0
1.78896240766;0.02;2.81426820093;0.994;6.0
1.79546052881;0.0372;2.91345049247;0.682;11.0
1.80138343254;0.1432;2.46451366268;0.5504;3.0
1.79156723501;0.0488;2.85638753015;0.7588;5.0
1.79673423698;0.104;2.53905730491;0.6772;3.0
1.79559707905;0.0972;2.4718712326;0.5392;3.0
1.79100277096;0.0292;2.49403292912;0.942;3.0
1.79550299397;0.3524;2.24690576039;0.2176;2.0
1.79281961209;0.0108;2.62815385212;0.8996;4.0
1.78839407509;0.1616;2.77559262522;0.428;5.0
1.79292751664;0.1384;2.64630625435;0.9492;4.0
1.79337589331;0.0144;2.63980137998;0.7184;4.0
1.78921098968;0.0528;2.50330988256;0.6504;3.0
1.79330925;0.2224;2.76569779449;0.8804;6.0
1.78471340876;0.1396;2.91095176173;0.9424;6.0
1.7899623508;0.0748;2.84754818793;0.99;6.0
1.79206002175;0.1308;2.47465118592;0.2976;3.0
1.79460884636;0.0708;2.64988783262;0.6604;4.0
1.79630545463;0.0028;2.53280781293;0.5664;3.0
1.79361081506;0.0884;2.47501063876;0.1576;3.0
1.80053825121;0.0072;2.49672555392;0.4536;3.0
1.79020838171;0.0084;2.55058644608;0.8;3.0
1.7942353104;0.2264;2.45210815068;0.688;3.0
