alpha_all;p_value_all;alpha;p_value;xmin
1.88520282454;0.05;3.72112319312;0.5732;7.0
1.88595486366;0.0236;3.00352793598;0.8592;4.0
1.88060495677;0.0016;3.13042934023;0.9912;4.0
1.88867059595;0.2012;3.122643623;0.4476;4.0
1.88407294497;0.0216;3.10965557105;0.4536;4.0
1.88628451015;0.0168;2.79796060967;0.2128;3.0
1.88462984088;0.0092;2.86838154919;0.782;3.0
1.89285722677;0.05;3.02706384341;0.2384;4.0
1.88475604921;0.006;2.85601679191;0.7256;3.0
1.88903397319;0.0024;2.8163925943;0.95;3.0
1.88605749259;0.0376;2.79815497045;0.682;3.0
1.89240060009;0.0048;2.82633524534;0.8964;3.0
1.88492284092;0.0076;3.22353415776;1.0;5.0
1.88781012995;0.0172;2.49417974588;0.6104;2.0
1.89032264089;0.0856;3.10008708809;0.8548;4.0
1.88398630851;0.0004;3.73123693586;0.8312;9.0
1.88466067079;0.0016;2.90719457188;0.6932;3.0
1.88704722039;0.0236;2.76171253318;0.624;3.0
1.88891308305;0.0144;2.9939581626;0.878;4.0
1.88600965009;0.0072;2.85149619279;0.9356;3.0
1.89169370773;0.044;3.15125891354;0.7952;5.0
1.88447045935;0.0244;3.23131047423;0.9628;5.0
1.88570205962;0.018;2.77616650671;0.7992;3.0
1.88509719251;0.074;3.37321730507;0.5996;5.0
1.8922378677;0.5568;3.24364036523;0.9068;5.0
1.88704395585;0.008;3.04318227256;0.994;4.0
1.89024959775;0.0328;2.78956156082;0.284;3.0
1.89266824708;0.0596;2.75200759634;0.916;3.0
1.89334817664;0.2508;2.73776875877;0.5488;3.0
1.88613851216;0.1;2.98584134694;0.1904;4.0
1.88468109235;0.084;3.09205585329;0.5464;4.0
1.88711631695;0.0084;2.87251450297;0.7572;3.0
1.88467307848;0.0768;3.32385545027;0.7164;5.0
1.89046042475;0.046;3.39786220256;0.8664;6.0
1.89040113997;0.0868;3.85111124279;0.7804;10.0
1.88505424145;0.0736;2.85313087948;0.6992;3.0
1.8908035541;0.0056;2.79890622183;0.6428;3.0
1.89054108363;0.0956;3.08346202414;0.404;4.0
1.87953614847;0.0016;2.90106324353;0.8352;3.0
1.88730945593;0.0156;3.07326564999;0.906;4.0
1.88623765152;0.0012;2.86173032341;0.7216;3.0
1.8903091391;0.0124;3.3345910358;0.356;5.0
1.89743854608;0.04;3.07823586341;0.2388;4.0
1.88769757027;0.1164;2.75225155007;0.7216;3.0
1.89037527767;0.0164;3.06318916212;0.3744;4.0
1.88422759294;0.092;3.3143607908;0.9792;5.0
1.89390641379;0.1164;2.98577224885;0.6904;4.0
1.88940126927;0.0504;3.22606796443;0.9824;6.0
1.88532297086;0.0108;3.04405546148;0.7076;4.0
1.88649333817;0.0132;2.88091465961;0.352;3.0
1.89877253445;0.1288;2.98554678317;0.7936;4.0
1.88708848309;0.008;2.83746223992;0.9128;3.0
1.87970155724;0.0024;3.15016324058;0.7452;4.0
1.8781361647;0.004;2.89170128193;0.626;3.0
1.89700297077;0.114;2.70392653279;0.6628;3.0
1.89643544613;0.1;2.70095559244;0.68;3.0
1.88243149562;0.0116;3.11483943892;0.9916;4.0
1.88735673698;0.002;2.82468533653;0.502;3.0
1.88782460741;0.026;2.45599928598;0.0968;2.0
1.88935980184;0.044;2.76913462613;0.23;3.0
1.89211383784;0.1032;2.94714829902;0.9812;4.0
1.89100649149;0.0924;2.74797033776;0.5016;3.0
1.88693023111;0.1432;3.51526720967;0.9672;6.0
1.88269212146;0.014;2.83561286799;0.5956;3.0
1.89001663832;0.0088;2.50679379557;0.2452;2.0
1.89629286033;0.2832;3.13219089564;0.9484;5.0
1.89265031862;0.0564;3.00082815106;0.8908;4.0
1.8867698844;0.0376;3.57625135727;0.7596;8.0
1.88744280142;0.0172;3.00917770074;0.884;4.0
1.88288654455;0.0108;3.07491078829;0.9112;4.0
1.88820077624;0.0132;2.81964430685;0.6588;3.0
1.8908147139;0.0012;2.98317892864;0.9296;4.0
1.89115608837;0.0556;2.76263325893;0.2984;3.0
1.89058563678;0.0352;2.79154846824;0.2588;3.0
1.88913302323;0.1616;3.30429938174;0.9908;5.0
1.88671044388;0.0372;3.25849024157;0.6424;5.0
1.89189714761;0.5132;2.42794675078;0.1724;2.0
1.88965559284;0.064;2.96997698893;0.8856;4.0
1.88998984805;0.0168;3.01010673604;0.8424;4.0
1.89178703724;0.018;3.07710648266;0.9992;5.0
1.88795986995;0.0276;2.82531786433;0.6188;3.0
1.89276481221;0.2896;2.76309198477;0.7016;3.0
1.88745104495;0.068;2.77299876445;0.528;3.0
1.89142583321;0.016;2.86326070816;0.4236;3.0
1.88734518038;0.0016;2.84478852156;0.4968;3.0
1.88566578486;0.0048;3.06158007062;0.8368;4.0
1.89219890232;0.0576;2.98387883515;0.958;4.0
1.88492909019;0.018;3.0901005472;0.9072;4.0
1.89067989934;0.0464;3.04976764372;0.9516;4.0
1.88142862484;0.0296;3.10384663288;0.1816;4.0
1.89171596295;0.2288;3.06702775126;0.5852;7.0
1.8844706123;0.0328;2.99559241931;0.854;4.0
1.88749933342;0.0012;2.7885316932;0.64;3.0
1.88132351692;0.0092;3.56305363017;0.9944;6.0
1.89052591404;0.1208;2.75789955616;0.4832;3.0
1.89456207265;0.0496;2.77558320325;0.5908;3.0
1.88685337772;0.0288;2.81671966716;0.8148;3.0
1.88531439993;0.0356;3.18885472442;0.972;5.0
1.88094493647;0.0152;2.81524793477;0.78;3.0
1.88396122324;0.0124;2.81694770532;0.8204;3.0
