alpha_all;p_value_all;alpha;p_value;xmin
1.74532474984;0.0036;2.42452183244;0.9048;3.0
1.75911223437;0.0744;2.35428579448;0.7448;3.0
1.75116513081;0.1112;2.36905418591;0.7208;3.0
1.76016069765;0.3376;2.70924989658;0.7544;6.0
1.74947769164;0.0196;2.56742974612;0.918;5.0
1.74348014005;0.032;2.70032941934;0.9952;6.0
1.75505346675;0.2104;2.33352046682;0.4504;3.0
1.75850465377;0.3772;2.4388476976;0.5652;4.0
1.75888430983;0.1304;2.6493792187;0.8968;8.0
1.75436339714;0.1928;2.33537000892;0.3504;3.0
1.75014270013;0.0328;2.47930012294;0.7856;4.0
1.75364442992;0.3856;2.329077582;0.4392;3.0
1.75140383234;0.2268;2.35006392904;0.1228;3.0
1.75844914914;0.032;2.33189333366;0.4632;3.0
1.75638675188;0.0184;2.51702180266;0.8816;4.0
1.75156021482;0.0236;2.48370818521;0.9;4.0
1.75295512519;0.0008;2.45617072417;0.4056;3.0
1.75586160266;0.0672;2.58526789215;0.9512;5.0
1.76012027467;0.0824;2.46397866801;0.4876;4.0
1.75363407921;0.0512;2.47751887655;0.6592;4.0
1.75609501129;0.1196;2.33138990377;0.6592;3.0
1.74568829634;0.0016;2.54056421341;0.9932;4.0
1.75278019114;0.1468;2.49034969816;0.288;4.0
1.74825639339;0.0348;2.35448049507;0.2668;3.0
1.75394716812;0.1788;2.4623827048;0.7228;4.0
1.74238418686;0.0168;2.537915312;0.8692;4.0
1.75304283334;0.0684;2.45284249658;0.9356;4.0
1.75579701942;0.0072;2.37412132377;0.7692;3.0
1.7568104286;0.184;2.35312856356;0.4092;3.0
1.75122334053;0.006;2.6193536985;0.7396;5.0
1.74886192679;0.0844;2.33555707056;0.6576;3.0
1.75165868078;0.2064;2.49122171;0.4356;4.0
1.75518151328;0.0336;2.3776108305;0.982;3.0
1.75597073264;0.0736;2.48264433671;0.9888;4.0
1.75222504603;0.2448;2.45302167007;0.4352;4.0
1.75051268789;0.1576;2.47359617033;0.594;4.0
1.75001558659;0.0044;2.56583628935;0.8348;6.0
1.75406199609;0.2556;2.33677925652;0.1848;3.0
1.7515567967;0.3852;2.1553026199;0.3696;2.0
1.75696718385;0.0464;2.38443823214;0.5812;3.0
1.75227110304;0.0008;2.52845790866;0.3996;4.0
1.75169787438;0.0284;2.68088472485;0.6332;5.0
1.75001398963;0.0808;2.50147453539;0.548;4.0
1.74686583162;0.2672;2.3887707939;0.292;3.0
1.75280593956;0.0436;2.38760279402;0.988;3.0
1.75669795997;0.102;2.43981811819;0.8284;4.0
1.75369862235;0.0652;2.64432574973;0.6456;5.0
1.74830363068;0.0228;2.60562230576;0.9748;5.0
1.7497628935;0.044;2.46608448226;0.9488;4.0
1.74643338672;0.0396;2.62482456274;0.5084;5.0
1.74644958281;0.0032;2.54152069641;0.8884;4.0
1.7526732671;0.1808;2.57070846323;0.8776;5.0
1.75388974147;0.2692;2.44776341587;0.464;4.0
1.74876213798;0.0096;2.52823659275;0.7876;4.0
1.75176541181;0.0352;2.52316283928;0.5984;4.0
1.74770232455;0.2132;2.49897067313;0.7228;4.0
1.75617152133;0.0716;2.67392928385;0.3908;5.0
1.75328802123;0.0548;2.3306223764;0.3568;3.0
1.76498164717;0.4304;2.53982119336;0.676;5.0
1.75078783211;0.018;2.50349685041;0.8992;4.0
1.75355365376;0.002;2.58420286511;0.7748;8.0
1.7563095973;0.0164;2.5109882165;0.7852;4.0
1.7525749878;0.0176;2.38842742822;0.5656;3.0
1.75668818308;0.0348;2.64447432048;0.9512;6.0
1.75393040534;0.1016;2.48512931109;0.9336;4.0
1.75879414319;0.3984;2.34454464552;0.3548;3.0
1.74734822072;0.0828;2.52581904134;0.7156;4.0
1.75392778922;0.0152;2.4280261034;0.6624;3.0
1.74925098753;0.042;2.74731604872;0.428;6.0
1.7446887143;0.0124;2.3815498098;0.6808;3.0
1.74624789855;0.0028;2.68581958475;0.8896;5.0
1.7444237817;0.0176;2.7969620925;0.9452;6.0
1.75478316414;0.0596;2.35970442044;0.2544;3.0
1.75031963076;0.0812;2.62478293778;0.9348;5.0
1.75300075699;0.1496;2.33258768902;0.6328;3.0
1.75943439589;0.2024;2.45880008161;0.862;4.0
1.75105993473;0.0644;2.64864867412;0.8708;5.0
1.74839182021;0.0728;2.50418441688;0.5212;4.0
1.74868635402;0.0328;2.72410556454;0.9596;6.0
1.76162229839;0.1632;2.32206693271;0.7576;3.0
1.75928933964;0.2124;2.50103295274;0.4704;4.0
1.75888389277;0.0536;2.6053227194;0.9992;6.0
1.75691776926;0.0916;2.56299379165;0.7504;5.0
1.75434925407;0.0512;2.56195435082;0.8832;5.0
1.76180456542;0.3608;2.7123426601;0.546;8.0
1.74845120965;0.0016;2.5411384985;0.6528;4.0
1.75695338834;0.1592;2.42755120823;0.956;4.0
1.75062121043;0.208;2.51849291954;0.6432;4.0
1.75683425651;0.0772;2.47848839235;0.8296;4.0
1.75492739393;0.0036;2.55770758086;0.8732;4.0
1.74915566061;0.0556;2.50803726502;0.4128;4.0
1.74779844965;0.01;2.73057251941;0.908;6.0
1.75594580093;0.1156;2.70548728529;0.942;6.0
1.75220382503;0.0356;2.53148040636;0.8896;4.0
1.75546526219;0.0768;2.33744621067;0.5152;3.0
1.74852683639;0.0044;2.54077800127;0.8952;4.0
1.75522231767;0.2148;2.3479571524;0.5048;3.0
1.74721452987;0.0132;2.51748210304;0.7404;4.0
1.7627978135;0.11;2.48060958706;0.9616;4.0
1.75323728892;0.0156;2.54096783421;0.7928;4.0
