alpha_all;p_value_all;alpha;p_value;xmin
1.82077200334;0.0144;2.85224995947;0.3252;4.0
1.8182231685;0.002;2.74363162023;0.914;4.0
1.81869763326;0.0132;2.79874159156;0.9956;4.0
1.82656787929;0.1848;2.81870586674;0.9932;5.0
1.81570361212;0.1176;2.72470562431;0.7132;4.0
1.82054443312;0.122;2.56052462966;0.9072;3.0
1.81909548595;0.0272;2.56493469374;0.7048;3.0
1.81531175868;0.1224;2.52945185484;0.3968;3.0
1.82339673728;0.3424;2.53788145454;0.4696;3.0
1.81900527631;0.1424;2.72290012254;0.08;4.0
1.81895402027;0.146;2.84480980093;0.9388;5.0
1.81521864024;0.0212;2.61944680065;0.7576;3.0
1.81206760375;0.0568;2.58238776691;0.3344;3.0
1.82108661531;0.0872;2.93591859887;0.5084;5.0
1.81686794708;0.1864;2.73656158734;0.8008;4.0
1.8162952621;0.12;2.51558903221;0.3896;3.0
1.81954426994;0.0236;2.58195982819;0.956;3.0
1.81672643862;0.2044;2.54578562135;0.602;3.0
1.81697765421;0.0096;2.81964488543;0.5116;4.0
1.8178779593;0.0536;2.5664771394;0.7572;3.0
1.81921027296;0.0296;2.57840371396;0.8724;3.0
1.80837938643;0.0292;2.57305030518;0.3256;3.0
1.82607210492;0.0888;2.55656572571;0.7628;3.0
1.81867724937;0.0128;3.02703175967;0.5332;7.0
1.82029430499;0.2384;2.53832742363;0.3188;3.0
1.82264275961;0.136;2.70400504332;0.5184;4.0
1.81954847485;0.026;2.61030654374;0.8224;3.0
1.80973509861;0.0344;3.04441633462;0.8308;5.0
1.8149839101;0.002;3.03205675497;0.9992;7.0
1.81977673003;0.0036;2.71887147431;0.8544;4.0
1.81582311462;0.0624;2.7539828302;0.394;4.0
1.8140730664;0.2;2.77152579642;0.6436;4.0
1.81734382146;0.018;2.60300497996;0.5492;3.0
1.82541021142;0.0032;2.59736242598;0.484;3.0
1.81936385992;0.0136;2.76348364648;0.61;4.0
1.81635727523;0.0136;2.60587351334;0.6392;3.0
1.81398298636;0.0252;2.74819704363;0.9804;4.0
1.81995287106;0.0428;2.57864677633;0.8764;3.0
1.8158643754;0.04;2.58267737025;0.7156;3.0
1.81107236717;0.08;3.36075033905;0.5172;7.0
1.8176821167;0.0068;2.68592132373;0.9996;4.0
1.80936602459;0.0584;3.22745574277;0.9796;7.0
1.81746016182;0.0976;2.58113952896;0.9404;3.0
1.81311758397;0.032;2.5575509788;0.716;3.0
1.81717728854;0.008;2.56473834254;0.648;3.0
1.81153237831;0.1408;2.88129345506;0.9568;5.0
1.8129867885;0.0332;2.94259636933;0.9592;5.0
1.81790042073;0.0508;2.54995959421;0.6256;3.0
1.81821142266;0.084;2.57282835881;0.616;3.0
1.82700294582;0.0344;2.79387252075;0.8788;4.0
1.81654795268;0.0332;2.75007452677;0.9584;4.0
1.81767049636;0.0172;2.60594678784;0.4268;3.0
1.8230917826;0.0496;2.5663691058;0.2008;3.0
1.81091601744;0.0112;2.85209346425;0.9488;5.0
1.81509213604;0.172;2.95891138974;0.9984;6.0
1.81230509277;0.004;2.88690688141;0.5072;4.0
1.82279711575;0.1364;2.88730394842;0.8924;5.0
1.81643416993;0.2024;2.85481523303;0.8012;5.0
1.82265038523;0.3948;2.51255922245;0.5588;3.0
1.81880339205;0.002;2.75158811831;0.9268;4.0
1.8166793147;0.0528;2.936885287;0.6536;5.0
1.82190266942;0.1924;2.54808384426;0.3148;3.0
1.81239749821;0.0488;2.61883609524;0.7452;3.0
1.81449266133;0.0616;2.74124339984;0.5364;4.0
1.81311197967;0.0228;2.61456864087;0.8588;3.0
1.81296576666;0.1184;2.57089540156;0.7588;3.0
1.80773746802;0.044;2.90821553079;0.7372;5.0
1.82486619756;0.2916;2.93148743524;0.7768;5.0
1.81810663411;0.3876;2.50006012775;0.4088;3.0
1.82521231447;0.03;2.71900438795;0.6964;4.0
1.81825533309;0.0244;2.81934703766;0.5868;4.0
1.81655245135;0.0892;2.79656459355;0.0768;4.0
1.81817566099;0.036;2.53806611968;0.7776;3.0
1.82013714029;0.0156;2.7318869135;0.988;4.0
1.81650078236;0.0576;2.84738206049;0.9076;5.0
1.81748573354;0.1068;2.68646978513;0.83;4.0
1.81445316571;0.0032;2.60814311672;0.9312;3.0
1.81850439554;0.0652;2.96432672448;0.9212;5.0
1.81426220836;0.1492;3.12966390201;0.5692;7.0
1.81333006718;0.1036;2.94058969322;0.8648;5.0
1.81937344668;0.1916;2.53958248169;0.2948;3.0
1.81740212324;0.0132;2.81729603146;0.5212;4.0
1.81539436909;0.0032;2.77864545058;0.422;4.0
1.8156718332;0.0152;2.79520511529;0.812;4.0
1.81167295013;0.0188;2.76945205539;0.6996;4.0
1.81516658657;0.0864;2.79845456399;0.436;4.0
1.82669550396;0.0192;2.73489549271;0.9136;4.0
1.82312416452;0.1544;2.56591032079;0.742;3.0
1.81575236754;0.0792;2.55408836401;0.718;3.0
1.81400992702;0.0064;2.60061012944;0.5552;3.0
1.81829648701;0.1164;2.76507753684;0.826;4.0
1.82010577621;0.0068;2.62490642018;0.9264;3.0
1.815298071;0.0704;2.54507281628;0.4056;3.0
1.81964388267;0.21;2.74187036216;0.2504;4.0
1.81304902834;0.0204;2.74486552374;0.962;4.0
1.81138521646;0.0092;2.92754674172;0.9112;5.0
1.82039212555;0.2292;2.71365445964;0.9584;4.0
1.81574680396;0.0836;2.53907876126;0.754;3.0
1.81924368336;0.0132;2.92800009144;0.93;5.0
1.81976954641;0.394;2.50507539309;0.3444;3.0
