alpha_all;p_value_all;alpha;p_value;xmin
1.77097037279;0.3436;2.38892734431;0.3228;3.0
1.77290019367;0.0176;2.57630837368;0.9856;4.0
1.76840078717;0.018;2.73566973963;0.9532;5.0
1.76422457944;0.0056;2.60807806961;0.4084;4.0
1.77207601261;0.21;2.40074579334;0.9164;3.0
1.76921555917;0.0544;2.44751210208;0.458;3.0
1.77037238922;0.0772;2.5720312842;0.6828;4.0
1.77384299456;0.1436;2.40145767221;0.342;3.0
1.77459929616;0.3736;2.19416893386;0.0192;2.0
1.7647942255;0.01;2.7005061186;0.9808;5.0
1.76854867381;0.1564;2.41100147188;0.5756;3.0
1.77319840051;0.0296;2.51837042875;0.9116;4.0
1.77821100187;0.1068;2.40628765012;0.9276;3.0
1.77204306892;0.098;2.65035227538;0.8748;5.0
1.76502153857;0.0068;2.57255918697;0.8628;4.0
1.76857633469;0.0572;2.41504170797;0.5944;3.0
1.77896754188;0.196;2.63093160914;0.8088;5.0
1.77474851871;0.0624;2.41307833487;0.812;3.0
1.76270787544;0.0112;2.850725823;0.9364;6.0
1.76943500291;0.0444;2.44170585155;0.4516;3.0
1.76892760882;0.1376;2.54692592883;0.2712;4.0
1.77047369513;0.0916;2.60317881043;0.3996;4.0
1.76627473068;0.0724;2.6998957361;0.9156;5.0
1.7694241686;0.1024;2.57528143974;0.7788;4.0
1.76897820982;0.0588;2.19199440599;0.1828;2.0
1.77263163028;0.056;2.66316745964;0.4728;5.0
1.76491495677;0.0428;2.78222042185;0.9112;6.0
1.7723082479;0.0124;2.43598319847;0.8324;3.0
1.76707808522;0.1776;2.54691831442;0.52;4.0
1.76268378326;0.004;2.49287393337;0.8844;3.0
1.77050364834;0.028;2.73544771261;0.8616;5.0
1.76886640678;0.008;2.72908141423;0.9988;6.0
1.7723570524;0.0044;2.44426157676;0.1924;3.0
1.77036435374;0.1036;2.54833161225;0.9664;4.0
1.77331852742;0.0484;2.61349846649;0.4904;4.0
1.76630542947;0.0248;2.66785671906;0.9856;5.0
1.77925673284;0.2132;2.54774259834;0.972;4.0
1.77460065524;0.104;2.67723319959;0.9944;6.0
1.77539345787;0.1564;2.52719354826;0.9624;4.0
1.77651547795;0.0212;2.56305205763;0.692;4.0
1.77260879462;0.1404;2.56515658196;0.5824;4.0
1.77339308042;0.0944;2.59388114038;0.1168;4.0
1.77730920854;0.02;2.62119174374;0.7816;4.0
1.77616775918;0.1224;2.54454579371;0.872;4.0
1.76527040559;0.0872;2.79594254132;0.7148;7.0
1.76525983654;0.0008;2.69966734788;0.698;5.0
1.76770242636;0.0496;2.42666760726;0.6272;3.0
1.77143850842;0.0896;2.44842776033;0.7956;3.0
1.76671038495;0.114;2.39001586797;0.642;3.0
1.77064322916;0.2832;2.40143210316;0.204;3.0
1.76445194184;0.0748;2.55591591254;0.5732;4.0
1.76996731143;0.0492;2.41547436396;0.6008;3.0
1.76559983974;0.058;2.63886457062;0.92;5.0
1.77029480892;0.254;2.35787043142;0.3444;3.0
1.77712934209;0.0572;2.66301178741;0.9008;5.0
1.76831278731;0.0484;2.72746830195;0.918;5.0
1.77099159301;0.1524;2.81006656306;0.4352;7.0
1.76519537718;0.15;2.8506669657;0.48;7.0
1.76831872896;0.2484;2.79822345837;0.5124;6.0
1.77047959406;0.218;2.54735798567;0.5152;4.0
1.76995413488;0.038;2.45409078326;0.868;3.0
1.76883537984;0.0828;2.42637163388;0.9044;3.0
1.78292364227;0.1764;2.40258069276;0.4272;3.0
1.76963908643;0.092;2.64719900193;0.7404;5.0
1.77421332555;0.012;2.61381927196;0.8848;5.0
1.77539080806;0.202;2.55922168825;0.654;4.0
1.76080533828;0.0076;2.47016437496;0.7312;3.0
1.77038589572;0.19;2.58668247271;0.834;4.0
1.77010806938;0.0268;2.42607346692;0.3108;3.0
1.76698227624;0.0292;2.60865237282;0.9364;4.0
1.77327160782;0.0728;2.43675729727;0.752;3.0
1.77281918982;0.5128;2.61931252955;0.828;5.0
1.77018739559;0.0156;2.56215663714;0.7748;5.0
1.76995982154;0.1824;2.57553632001;0.9552;4.0
1.76931374457;0.0596;2.67307974157;0.96;5.0
1.77199727454;0.12;2.64882314146;0.9924;5.0
1.76489869719;0.0408;2.20427737147;0.2012;2.0
1.77091600043;0.112;2.38406876968;0.7272;3.0
1.76663085241;0.0304;2.62468037337;0.9212;5.0
1.77239635013;0.0296;2.39770017822;0.8112;3.0
1.78049852605;0.6864;2.64889933715;0.25;5.0
1.76986485933;0.022;2.40350573857;0.9292;3.0
1.76966520183;0.3308;2.88153271325;0.9864;8.0
1.76928809693;0.038;2.39142675493;0.638;3.0
1.77006553095;0.0152;2.69083893412;0.7456;5.0
1.77558438121;0.2996;2.65551250505;0.6448;5.0
1.77292928639;0.1264;2.40572981013;0.558;3.0
1.77131819463;0.0632;2.55134090451;0.9272;4.0
1.77456715649;0.0372;2.42427364451;0.7708;3.0
1.76900129596;0.0392;2.57663965741;0.5808;4.0
1.76974397684;0.0584;2.59330732282;0.8888;5.0
1.77580575494;0.0732;2.70985620361;0.874;6.0
1.7746984255;0.0404;2.43584578689;0.0848;3.0
1.76851045818;0.1844;2.19330815133;0.0464;2.0
1.76827293652;0.0128;2.80836904644;0.8084;7.0
1.78156343959;0.068;2.55256215824;0.8948;4.0
1.77682437531;0.2988;2.74917991396;0.954;6.0
1.77084474805;0.1856;2.40600764897;0.5988;3.0
1.77589703081;0.2352;2.38568342456;0.7916;3.0
1.77227524894;0.2612;2.78444650178;0.5424;6.0
