alpha_all;p_value_all;alpha;p_value;xmin
1.77091298033;0.0104;2.69278695431;0.8588;5.0
1.76652522385;0.1164;2.45054432396;0.8464;3.0
1.7708233363;0.4764;2.34401511022;0.2368;3.0
1.76583852561;0.0392;2.43197518;0.5328;3.0
1.77584449404;0.382;2.51948516769;0.2724;4.0
1.76745509282;0.0016;2.77632255262;0.9364;5.0
1.77405692199;0.054;2.53021168568;0.6688;4.0
1.77182182655;0.0576;2.66742691901;0.3496;5.0
1.77775395202;0.0064;2.54481267483;0.6356;4.0
1.77182268401;0.0648;2.76085897544;0.9856;5.0
1.76418608654;0.022;2.81182090383;0.6404;6.0
1.76971747512;0.0048;2.60290410768;0.974;4.0
1.7680823418;0.206;2.5429333191;0.8712;4.0
1.77166981609;0.0164;2.62954514277;0.266;4.0
1.78204683278;0.488;2.61644809202;0.9456;5.0
1.77712425376;0.0304;2.42318768954;0.9396;3.0
1.77391923414;0.044;2.71965839585;0.996;5.0
1.77606014522;0.468;2.87425711241;0.8852;7.0
1.76730534744;0.1396;2.77880236217;0.8964;6.0
1.77092396559;0.0824;2.75517001152;0.8728;6.0
1.7653057868;0.0004;2.4526222939;0.4308;3.0
1.77569256576;0.1096;2.63549945102;0.8052;5.0
1.77610950894;0.2916;2.3853049096;0.65;3.0
1.76822486181;0.244;2.22102461743;0.0724;2.0
1.77068250956;0.016;2.42305965311;0.3572;3.0
1.77035795754;0.0084;2.4265963184;0.9384;3.0
1.77078363794;0.2568;2.55712216536;0.6156;4.0
1.77496828209;0.1016;2.65896669465;0.9892;6.0
1.78733353851;0.1228;2.41600622885;0.9944;3.0
1.77149859327;0.1584;2.71953426691;0.9416;6.0
1.7696269739;0.0372;2.58158494023;0.9908;4.0
1.77059048617;0.076;2.58407122101;0.9932;5.0
1.76473460838;0.0056;2.56698856346;0.9692;4.0
1.76966616768;0.1624;2.52696969167;0.8852;4.0
1.76619115724;0.006;2.48318128218;0.7732;3.0
1.76843310533;0.0304;2.7377288324;0.9436;6.0
1.76789236868;0.0036;2.47656102304;0.4916;3.0
1.76486416456;0.0116;2.57918488932;0.948;4.0
1.77272406333;0.006;2.43869800168;0.9644;3.0
1.77671495817;0.0232;2.43079713362;0.4284;3.0
1.76622361272;0.402;2.20547483721;0.5444;2.0
1.77677403261;0.0672;2.67089798123;0.8892;5.0
1.77152317503;0.092;2.44202020656;0.5796;3.0
1.76805061621;0.0104;2.72386419878;0.954;5.0
1.76606504665;0.008;2.60410716473;0.66;4.0
1.7672904816;0.314;2.39086784311;0.4424;3.0
1.77057547833;0.0028;2.58742525781;0.9348;4.0
1.7661042019;0.0008;2.62825633336;0.7904;4.0
1.7769641993;0.2108;2.81492015166;0.9712;7.0
1.7723686024;0.1256;2.69869408391;0.6184;5.0
1.7741842757;0.016;2.42626157954;0.3144;3.0
1.76903576196;0.0028;2.43533747926;0.676;3.0
1.7706319828;0.0824;2.59619638663;0.6088;4.0
1.76777670561;0.03;2.62115613736;0.5784;4.0
1.77188051527;0.0352;2.57552549247;0.9704;4.0
1.77151704389;0.022;2.71319468159;0.9932;6.0
1.77178579143;0.3724;2.5144516956;0.8044;4.0
1.7699881608;0.0208;2.77921834645;0.66;8.0
1.77557358216;0.0172;2.54079369223;0.842;4.0
1.77191420967;0.0052;2.41137870464;0.9328;3.0
1.7740577611;0.2196;2.71273940471;0.79;5.0
1.77114234585;0.1044;2.74803082327;0.9456;6.0
1.7715453038;0.0704;2.59788961264;0.922;4.0
1.77338058311;0.124;2.79480213166;0.8696;7.0
1.77480409142;0.398;2.5313845552;0.2236;4.0
1.76738871659;0.0476;2.73406365173;0.5988;5.0
1.76802123773;0.0376;2.44780463301;0.186;3.0
1.77338248388;0.4244;2.97857463604;0.3292;8.0
1.77553072697;0.3372;2.74938190075;0.7596;6.0
1.76537059552;0.002;2.75126150698;0.844;5.0
1.77196079978;0.2068;2.40179858102;0.3272;3.0
1.76980281932;0.146;2.68924706984;0.9804;6.0
1.77060219474;0.0056;2.42540746033;0.2944;3.0
1.77594962785;0.0612;2.26117638708;0.5652;2.0
1.77701145061;0.01;2.55468363612;0.278;4.0
1.76839452513;0.1588;2.60208901974;0.266;4.0
1.76721338107;0.3332;2.40510078674;0.2972;3.0
1.76972687114;0.066;2.7929318233;0.9252;11.0
1.77577342213;0.0152;2.60275546161;0.376;4.0
1.77046635206;0.0172;2.47520010551;0.912;3.0
1.7732793899;0.0908;2.76371615815;0.7788;6.0
1.77267164158;0.26;2.55546288145;0.5056;4.0
1.76902965102;0.1792;2.37796786138;0.8004;3.0
1.77552522145;0.1504;2.65128590096;0.8792;5.0
1.76912800381;0.2064;2.38391513598;0.6664;3.0
1.77070286819;0.2312;2.64052082334;0.6584;5.0
1.77811853913;0.2792;2.63544871566;0.8912;5.0
1.76966779482;0.0516;2.39197644238;0.3424;3.0
1.77031051871;0.0744;2.44768816108;0.8216;3.0
1.76991647538;0.0396;2.44145370086;0.1372;3.0
1.77649613504;0.024;2.39262032594;0.7188;3.0
1.77610795957;0.1436;2.80793871535;0.2868;6.0
1.76817668668;0.1652;2.51611889907;0.5668;4.0
1.77843675694;0.4316;2.37003875951;0.3048;3.0
1.77384641348;0.2232;2.38929547808;0.7912;3.0
1.77144568931;0.0556;2.44453950979;0.846;3.0
1.7685630642;0.0632;2.46194813128;0.3332;3.0
1.77375964662;0.0676;2.42778418321;0.678;3.0
1.77922297026;0.0552;2.54219135456;0.9632;4.0
1.77112461546;0.086;2.39002455148;0.6108;3.0
