alpha_all;p_value_all;alpha;p_value;xmin
1.75342807121;0.4784;2.32380799071;0.3284;3.0
1.75061827854;0.0028;2.5638774757;0.9024;7.0
1.75505713321;0.3004;2.33813136554;0.3952;3.0
1.7548342728;0.0648;2.59020904332;0.6816;5.0
1.75748958685;0.3136;2.55977460559;0.898;5.0
1.75325757152;0.2056;2.65455959432;0.5624;6.0
1.7591480997;0.208;2.34840497541;0.6432;3.0
1.7505396401;0.0192;2.34936551197;0.916;3.0
1.75043084457;0.0072;2.51919252212;0.6936;4.0
1.74830977781;0.0196;2.47499359121;0.8928;4.0
1.75425459192;0.0992;2.3561042305;0.7112;3.0
1.75290204108;0.0108;2.47306192789;0.7324;4.0
1.74707399421;0.0012;2.56864381277;0.7656;4.0
1.75898648659;0.292;2.3347644644;0.7936;3.0
1.7584413088;0.128;2.67920923395;0.9208;6.0
1.752013249;0.0996;2.15576299688;0.2548;2.0
1.75305122767;0.024;2.52092456473;0.856;4.0
1.74760954773;0.0672;2.65812467585;0.8684;6.0
1.75027989525;0.13;2.67433355567;0.8776;6.0
1.74954499096;0.0836;2.65729013118;0.9016;6.0
1.74857944366;0.2208;2.63668258191;0.6164;6.0
1.75797222625;0.4732;2.68716189327;0.9512;7.0
1.75441975372;0.2744;2.96567705201;0.7484;13.0
1.75559339175;0.0704;2.70719371687;0.9788;6.0
1.75201992999;0.058;2.37639127759;0.3296;3.0
1.74767060387;0.0356;2.63607460155;0.3828;5.0
1.75463444438;0.0232;2.50208000554;0.8264;4.0
1.75815622164;0.3192;2.31395944563;0.6604;3.0
1.75163419274;0.1424;2.5753691373;0.86;5.0
1.7550766723;0.2004;2.43097619339;0.64;4.0
1.74708950214;0.0984;2.39909130106;0.212;3.0
1.75775604439;0.1948;2.61100860594;0.6236;6.0
1.74956538948;0.1216;2.57280525966;0.9832;5.0
1.75003016411;0.0712;2.34476060502;0.7236;3.0
1.7543351084;0.3392;2.66249512462;0.9;7.0
1.75214545504;0.056;2.53248774665;0.8136;4.0
1.74305711588;0.0096;2.72170872056;0.9372;5.0
1.7555991298;0.3868;2.33379032687;0.2828;3.0
1.75349184213;0.2888;2.51117311939;0.8224;4.0
1.74582903339;0.0136;2.63999306899;0.5524;5.0
1.74732854534;0.1296;2.16895190793;0.328;2.0
1.75297711739;0.2788;2.6836748694;0.618;7.0
1.75418576771;0.0352;2.58404612139;0.9788;5.0
1.75065267064;0.0352;2.51505702683;0.3236;4.0
1.7491697985;0.0284;2.54698547516;0.9528;4.0
1.75020158808;0.1536;2.54901871649;0.6704;5.0
1.75371561776;0.0548;2.75215442804;0.6656;6.0
1.7516304953;0.064;2.46813094989;0.7856;4.0
1.76063754168;0.0552;2.46804075514;0.9168;4.0
1.75575878399;0.0532;2.35574248943;0.7692;3.0
1.75458555632;0.2848;2.36370517911;0.6544;3.0
1.75849293167;0.0424;2.38774799174;0.9412;3.0
1.75574414129;0.0924;2.33829345449;0.6536;3.0
1.75039313012;0.0424;2.36481301971;0.3164;3.0
1.76496723624;0.3116;2.6164941185;0.7784;6.0
1.75287246047;0.1044;2.41210085657;0.6464;3.0
1.75373009251;0.0468;2.64995041807;0.8592;6.0
1.7484019514;0.0324;2.7083581462;0.9564;6.0
1.75501393315;0.2232;2.67761611109;0.4964;6.0
1.75006303514;0.0364;2.58333591261;0.8984;5.0
1.75067623609;0.1572;2.6633219019;0.5676;6.0
1.75274274002;0.242;2.3261817311;0.4704;3.0
1.75661694915;0.086;2.36784068469;0.0712;3.0
1.75223087617;0.0336;2.54408957555;0.7588;4.0
1.75120293946;0.1132;2.67422040298;0.9872;6.0
1.74597629089;0.2108;2.85211589885;0.7052;8.0
1.75689327977;0.1696;2.44290435901;0.82;4.0
1.75540869044;0.038;2.53551667401;0.9432;4.0
1.74659815589;0.1316;2.64001411334;0.9524;6.0
1.75292175869;0.298;2.33681791359;0.524;3.0
1.75869596796;0.0476;2.38537777931;0.8712;3.0
1.7556932374;0.1112;2.71713343416;0.8648;6.0
1.75250215846;0.2044;2.34861700812;0.5312;3.0
1.75398571365;0.0056;2.51460856409;0.4748;4.0
1.75044010629;0.0932;2.39192641768;0.7572;3.0
1.75138674335;0.1604;2.34707310124;0.6044;3.0
1.74724986581;0.0;2.59086978672;0.4312;4.0
1.75454416768;0.1144;2.75505121746;0.702;7.0
1.74707961091;0.064;2.52508510795;0.3944;4.0
1.75102958613;0.0348;2.40418852114;0.7276;3.0
1.75112059002;0.1264;2.47191154502;0.408;4.0
1.75967654418;0.5048;2.75292071228;0.5228;7.0
1.7488465533;0.012;2.64996167455;0.9288;6.0
1.76568130968;0.1944;2.45324812189;0.7176;4.0
1.75636751487;0.0136;2.41576873245;0.6164;3.0
1.74900671069;0.0036;2.58023521011;0.6908;4.0
1.75884659185;0.1572;2.55911599708;0.8028;5.0
1.75423056993;0.1468;2.45349624486;0.6028;4.0
1.7448533629;0.02;2.39547326739;0.6444;3.0
1.7512853905;0.12;2.34233634152;0.598;3.0
1.75248888272;0.0348;2.63656709122;0.988;5.0
1.74710718387;0.45;2.32695474449;0.492;3.0
1.75960897879;0.0772;2.48663215881;0.7896;4.0
1.75781078701;0.4672;2.45931270284;0.664;4.0
1.75276949544;0.3204;2.53598152966;0.3616;4.0
1.7501720296;0.0468;2.53440403738;0.3568;4.0
1.75088102909;0.0396;2.40947905407;0.204;3.0
1.74775032317;0.0556;2.6744578703;0.8236;6.0
1.7471500149;0.044;2.46031585056;0.9316;4.0
1.74672691538;0.0488;2.69878419914;0.5268;6.0
