alpha_all;p_value_all;alpha;p_value;xmin
1.75226277197;0.074;2.59713829793;0.7012;5.0
1.75283789429;0.0796;2.3895284208;0.6548;3.0
1.74950129833;0.0064;2.42351212329;0.7748;3.0
1.76025552541;0.2268;2.32185845024;0.6784;3.0
1.74813837632;0.0944;2.6452257603;0.45;6.0
1.75048417923;0.1108;2.36374798045;0.5476;3.0
1.75296489886;0.0104;2.37341597787;0.1852;3.0
1.75229190722;0.1204;2.6610792012;0.996;6.0
1.75610583915;0.188;2.34297505742;0.3572;3.0
1.75955474089;0.0816;2.35664378043;0.8776;3.0
1.75731276374;0.2376;2.6530222282;0.9928;6.0
1.75118572668;0.0624;2.70269937306;0.86;6.0
1.75869371877;0.2336;2.57931059194;0.8604;5.0
1.75150365355;0.06;2.40115401473;0.8092;3.0
1.74892427368;0.088;2.3477472256;0.2532;3.0
1.75139354519;0.0204;2.36374570419;0.6132;3.0
1.76036273115;0.4384;2.6736299745;0.7316;6.0
1.75698693633;0.08;2.46822612798;0.4984;4.0
1.75559781428;0.0824;2.60786885183;0.9932;5.0
1.7628668502;0.5044;2.32591735459;0.398;3.0
1.74983815506;0.0084;2.52073034377;0.9492;4.0
1.74574410027;0.0144;2.47839576069;0.7916;4.0
1.74835276372;0.0916;2.82299406459;0.668;7.0
1.74555601149;0.0056;2.50224141686;0.9196;4.0
1.74468306324;0.0112;2.71775401203;0.9044;5.0
1.75586782866;0.1252;2.35185886154;0.7672;3.0
1.74924040417;0.108;2.65047844076;0.6752;6.0
1.75266246438;0.0464;2.3913227595;0.496;3.0
1.75074323098;0.2688;2.32787501437;0.19;3.0
1.75496779258;0.1216;2.56456120782;0.9908;5.0
1.75241598626;0.0172;2.3980558452;0.2564;3.0
1.75143764926;0.1212;2.5047785335;0.6728;4.0
1.75236319136;0.1072;2.35607757617;0.6124;3.0
1.75572224031;0.0868;2.57857066776;0.4972;5.0
1.75375026765;0.2204;2.34560367531;0.5648;3.0
1.75787390318;0.2128;2.51629846631;0.5684;5.0
1.75091706177;0.0156;2.53273742759;0.9392;4.0
1.75118929943;0.0156;2.52202784724;0.89;4.0
1.755462368;0.0932;2.59624904705;0.8564;5.0
1.75572386228;0.1088;2.52536175589;0.8772;5.0
1.74844954286;0.0036;2.52359503795;0.7296;4.0
1.75448080633;0.248;2.33159618531;0.564;3.0
1.74741677171;0.0008;2.50760962989;0.974;4.0
1.75130972799;0.124;2.49379094861;0.858;4.0
1.74820000575;0.0512;2.36749282004;0.1844;3.0
1.74278563494;0.0236;2.42472449903;0.5628;3.0
1.75032678943;0.1644;2.37082646171;0.3456;3.0
1.75314654708;0.1152;2.56812835703;0.552;5.0
1.74514931509;0.0356;2.51190356413;0.7868;4.0
1.74829657416;0.0668;2.51399677961;0.9128;5.0
1.75816278716;0.3308;2.16784186703;0.2988;2.0
1.75288330995;0.07;2.50142532265;0.914;4.0
1.75685882297;0.3864;2.45939354967;0.9704;4.0
1.75750156817;0.508;2.45991739308;0.1752;4.0
1.75660360529;0.0072;2.38520442302;0.1144;3.0
1.75396969302;0.2088;2.68219308277;0.8612;6.0
1.7479084932;0.0276;2.5449717756;0.434;4.0
1.74920493398;0.0072;2.53322154978;0.88;4.0
1.75254678759;0.034;2.58723001734;0.9668;5.0
1.75016346593;0.1344;2.15380078886;0.1544;2.0
1.7514285887;0.022;2.51104441446;0.9252;4.0
1.75835480362;0.1012;2.43681779503;0.7972;4.0
1.75275152738;0.09;2.49718760642;0.2524;4.0
1.74914465701;0.0244;2.62516552295;0.9948;5.0
1.7555197922;0.042;2.35429900819;0.7676;3.0
1.75217888526;0.1708;2.34799221839;0.486;3.0
1.74985858075;0.1096;2.47322579286;0.8384;4.0
1.75795233862;0.1584;2.34286339785;0.412;3.0
1.74838086971;0.0864;2.65257091024;0.9808;6.0
1.75343613392;0.1572;2.34136258545;0.2352;3.0
1.75320440804;0.0464;2.380655637;0.8348;3.0
1.75662311003;0.1748;2.65764375584;0.6132;6.0
1.74692536424;0.0148;2.63592009405;0.5156;5.0
1.75078484712;0.0172;2.53505142634;0.6868;4.0
1.75137628338;0.052;2.62107103533;0.8492;5.0
1.75341020821;0.1596;2.33113260622;0.7004;3.0
1.75351562627;0.048;2.57552619305;0.2944;4.0
1.75580665527;0.0408;2.49939318345;0.996;4.0
1.75036470099;0.0236;2.74364553363;0.8588;9.0
1.74695433167;0.1188;2.6994656486;0.658;5.0
1.75578360963;0.0024;2.41813887643;0.9784;3.0
1.75375032117;0.0248;2.38247163663;0.2488;3.0
1.76211315204;0.0716;2.5319400802;0.5152;4.0
1.75386420799;0.1112;2.69495866918;0.9256;8.0
1.75408455151;0.0088;2.51772124708;0.98;4.0
1.76066414022;0.4056;2.61632634715;0.7332;6.0
1.75385137724;0.0836;2.43880999676;0.8848;4.0
1.75044616049;0.1436;2.38508986287;0.5464;3.0
1.7515960077;0.0296;2.68354942099;0.9924;6.0
1.74846733745;0.1272;2.50264855586;0.6872;4.0
1.75835752881;0.556;2.42399145216;0.5112;4.0
1.75325693286;0.0464;2.51811522137;0.9596;4.0
1.75282162875;0.0544;2.5951944665;0.9924;5.0
1.74745106964;0.0136;2.50608443677;0.8444;4.0
1.75557305145;0.044;2.51497892815;0.992;5.0
1.74198916125;0.016;2.7156794849;0.3548;5.0
1.75694455552;0.59;2.30254286827;0.5668;3.0
1.75668043004;0.312;2.59016127063;0.6456;5.0
1.74886540983;0.268;2.64193297507;0.7972;6.0
1.75839649958;0.3324;2.33234762376;0.6564;3.0
