alpha_all;p_value_all;alpha;p_value;xmin
1.78170797913;0.0788;2.42769220958;0.466;3.0
1.76945864808;0.0368;2.55628341116;0.9608;4.0
1.77955179207;0.2196;2.69664033386;0.91;6.0
1.76942470958;0.074;2.45955539533;0.2404;3.0
1.76750715694;0.0524;2.58581494138;0.4512;4.0
1.76894775023;0.0116;2.72236729204;0.7816;5.0
1.76842482795;0.0132;2.44830965464;0.722;3.0
1.7679508624;0.0036;2.63848695946;0.7168;4.0
1.76732770402;0.0092;2.58385567493;0.8512;4.0
1.76571118394;0.0168;2.5370571309;0.7984;4.0
1.77062809452;0.098;2.53313372087;0.6344;4.0
1.76457075367;0.2208;2.67855187814;0.2012;5.0
1.76725558022;0.0956;2.42862900431;0.7864;3.0
1.76967972972;0.128;2.38616580635;0.506;3.0
1.77078025331;0.1236;2.41288821696;0.4212;3.0
1.76397211406;0.134;2.99122998759;0.5276;7.0
1.7694419549;0.3992;3.13977884239;0.9928;10.0
1.77149917467;0.02;2.58607664254;0.9892;4.0
1.76637135452;0.0304;2.60076261513;0.946;4.0
1.77048692842;0.1676;2.41516328194;0.3476;3.0
1.77774061372;0.3764;2.38505659706;0.6772;3.0
1.77592511148;0.2048;2.52954096823;0.6576;4.0
1.77098097885;0.3924;2.62809247753;0.486;5.0
1.76847862937;0.1924;2.56778126599;0.6536;4.0
1.77093462109;0.0132;2.69397514571;0.5064;5.0
1.77118574867;0.0548;2.77275084534;0.9892;6.0
1.77754816092;0.2956;2.19581490878;0.3572;2.0
1.77909618674;0.0312;2.49364954319;0.9216;4.0
1.77479869289;0.066;2.74976002657;0.7544;6.0
1.77309651606;0.4104;2.70940721374;0.9504;6.0
1.76620980899;0.0156;2.91728176073;0.5212;7.0
1.76933403734;0.2516;2.72461336136;0.9592;6.0
1.76714286612;0.0352;2.42485403408;0.4092;3.0
1.77046138379;0.2112;2.42701211042;0.606;3.0
1.7705203892;0.0648;2.53594555636;0.8904;4.0
1.76956119066;0.0752;2.69994055419;0.9488;5.0
1.76910748514;0.0172;2.42308678253;0.6532;3.0
1.76699780194;0.0;2.63178006229;0.5372;4.0
1.7634748947;0.0172;2.69887802323;0.6172;5.0
1.77777893229;0.0968;2.42266643161;0.528;3.0
1.77293731283;0.2116;2.50939727138;0.8888;4.0
1.77267424309;0.0072;2.55453381268;0.9364;4.0
1.77520083973;0.28;2.50680369636;0.6452;4.0
1.77335302344;0.0804;2.38248776807;0.2392;3.0
1.77267355533;0.0168;2.67231960318;0.8468;5.0
1.77160670108;0.0548;2.53625829158;0.8528;4.0
1.76383714227;0.0004;2.61453885512;0.5372;4.0
1.76730428849;0.0256;2.58030905796;0.4188;4.0
1.77729816266;0.1412;2.56720607257;0.9652;4.0
1.76554474673;0.0152;2.94555828635;0.9044;9.0
1.76475242529;0.0024;2.80693559015;0.8728;7.0
1.76953471778;0.0812;2.92576514832;0.9564;8.0
1.7724173438;0.6384;3.0514483477;0.9888;9.0
1.76851669734;0.1428;2.88645504693;0.7116;8.0
1.76736782709;0.0524;2.66473004425;0.9404;5.0
1.76645768457;0.0732;2.39047635202;0.7668;3.0
1.77850440248;0.0908;2.40641279303;0.882;3.0
1.77394685256;0.0492;2.40657759069;0.77;3.0
1.76650889976;0.1384;2.84712290086;0.2628;6.0
1.77097806796;0.0932;2.55048452885;0.7504;4.0
1.77949491398;0.2052;2.54906815634;0.9852;4.0
1.76993763155;0.0068;2.44926447223;0.4756;3.0
1.76965568771;0.152;2.59394093881;0.7136;4.0
1.77416098138;0.1192;2.40654002405;0.59;3.0
1.76915409011;0.2376;2.53821474677;0.6556;4.0
1.77455640783;0.1196;2.89209428972;0.6528;9.0
1.78274261244;0.0888;2.4316731862;0.59;3.0
1.76979172156;0.3316;2.63388253805;0.3036;5.0
1.7765110942;0.082;2.56966206743;0.9896;5.0
1.76295744612;0.0028;2.75502856193;0.2696;5.0
1.77082036274;0.0628;2.44741154807;0.9624;3.0
1.77165494239;0.3272;2.88546153326;0.3996;7.0
1.77154372226;0.0316;2.56636054117;0.8656;4.0
1.77239278872;0.2908;2.17970148585;0.2204;2.0
1.77335538459;0.1536;2.53032945918;0.4376;4.0
1.76476527312;0.1108;2.56962244156;0.7188;4.0
1.78108436225;0.0252;2.53573279247;0.7148;5.0
1.77083944623;0.0456;2.66626580384;0.9424;5.0
1.76977123319;0.012;2.72869174955;0.6556;5.0
1.76816997942;0.0088;2.60047090262;0.9964;4.0
1.76540104945;0.0224;2.87282857241;0.686;6.0
1.76825053013;0.0092;2.57475051619;0.926;4.0
1.77343772566;0.1284;2.66547803874;0.9888;5.0
1.77265731484;0.0504;2.5988035615;0.9772;5.0
1.76723466166;0.0252;2.71789790707;0.4444;5.0
1.77691160951;0.114;2.80824189959;0.8936;6.0
1.77465545661;0.0964;2.54876012951;0.9064;4.0
1.76657451132;0.1636;2.44880102754;0.5648;3.0
1.7760411347;0.3748;2.57083559381;0.8156;5.0
1.77089549025;0.3464;2.16885922334;0.0124;2.0
1.76774253629;0.012;2.54978032962;0.2312;4.0
1.76474491665;0.1192;2.95455119779;0.9328;8.0
1.76683198744;0.1596;2.6143444513;0.9248;4.0
1.76339186422;0.002;2.6008285275;0.5616;4.0
1.76790451905;0.096;2.90961156591;0.9692;7.0
1.77010524418;0.058;2.52256316855;0.898;4.0
1.76899303701;0.1424;2.78210694941;0.94;6.0
1.77399091268;0.03;2.41750652466;0.71;3.0
1.77764443402;0.1076;2.59094647241;0.9072;4.0
1.76910689061;0.0956;2.44890229209;0.1848;3.0
