alpha_all;p_value_all;alpha;p_value;xmin
1.78077527183;0.0816;2.42917417397;0.4332;3.0
1.76656809811;0.0052;2.48191463712;0.8396;3.0
1.76739386847;0.1716;2.57960007904;0.2512;4.0
1.76942833142;0.4072;3.05825915225;0.53;8.0
1.76556448389;0.1044;2.42785660919;0.4636;3.0
1.76897076745;0.0148;2.59086570033;0.5032;4.0
1.77900097687;0.0296;2.48122983095;0.954;4.0
1.77117368988;0.0876;2.76299540584;0.6232;6.0
1.77318917548;0.1568;2.42757096347;0.7132;3.0
1.76640505537;0.0112;2.41683921275;0.8564;3.0
1.77434826745;0.0848;2.40028738832;0.8604;3.0
1.77375443366;0.3852;2.39373944443;0.4176;3.0
1.76805142379;0.026;2.62819251144;0.6176;4.0
1.76693834724;0.0544;2.54289949135;0.884;4.0
1.77222573285;0.0984;2.40949954492;0.7568;3.0
1.76994863142;0.0132;2.61276988141;0.3488;4.0
1.76315130756;0.0028;2.69757079999;0.9928;5.0
1.76823587361;0.15;2.42082828046;0.4964;3.0
1.7658285907;0.0128;2.6285009644;0.9884;4.0
1.77639217673;0.0552;2.42189756926;0.8968;3.0
1.77397281906;0.038;2.57291625528;0.4212;4.0
1.78205516531;0.2852;2.48856990742;0.826;4.0
1.7672715999;0.002;2.23453385376;0.336;2.0
1.76950860291;0.1752;2.65837575651;0.8008;5.0
1.76998057547;0.0092;2.4487882886;0.8916;3.0
1.76529285178;0.002;2.60489705295;0.98;4.0
1.7693401383;0.0264;2.71299276786;0.778;5.0
1.77824295743;0.3112;2.77997230478;0.8044;6.0
1.77381330666;0.0392;2.60978640485;0.9788;4.0
1.7730809497;0.0072;2.56260714961;0.9596;4.0
1.7678717177;0.0076;2.43997691939;0.538;3.0
1.77562437086;0.754;2.3522138543;0.2472;3.0
1.77258079384;0.1756;3.06217107542;0.6304;8.0
1.76638671182;0.0012;2.58074330488;0.7284;4.0
1.77341989965;0.0792;2.39002147407;0.3588;3.0
1.77287619959;0.076;2.56779917355;0.9836;4.0
1.77186030554;0.1964;2.8300483223;0.4296;6.0
1.77050820229;0.1084;2.40719133792;0.3772;3.0
1.77807449652;0.3388;2.69626545452;0.956;6.0
1.77187973316;0.274;2.58453657104;0.5172;4.0
1.76994386941;0.0816;2.429798944;0.3472;3.0
1.7822542622;0.132;2.36397715564;0.9324;3.0
1.76942424428;0.1012;2.94824560621;0.8792;7.0
1.77536397787;0.2536;2.64568272432;0.7716;5.0
1.77000474476;0.2832;2.56050232112;0.1768;4.0
1.77039339638;0.0448;2.65699295289;0.97;5.0
1.76887591228;0.0316;2.71283548218;0.8476;7.0
1.77152885136;0.0968;2.73962125372;0.92;6.0
1.77365041865;0.1924;2.57587983198;0.8628;4.0
1.76895121471;0.0096;2.45156104716;0.846;3.0
1.76902367683;0.0016;2.61272071692;0.4476;4.0
1.76877316686;0.0444;2.67291680849;0.9144;5.0
1.77371586364;0.0544;2.39720764485;0.5796;3.0
1.76320222054;0.0084;2.5757734005;0.474;4.0
1.7717047021;0.154;2.63252958757;0.6876;5.0
1.77030552885;0.088;2.6504128688;0.9924;5.0
1.77572412729;0.4164;2.36272797346;0.6956;3.0
1.77485614793;0.03;2.42769385382;0.782;3.0
1.76722496583;0.1436;2.90673373657;0.8248;7.0
1.76722928748;0.4088;2.75645280056;0.508;6.0
1.77330831811;0.0028;2.42984498849;0.7728;3.0
1.76761269164;0.0076;2.42070097446;0.03;3.0
1.77055691935;0.1392;2.53323173132;0.9232;4.0
1.76779299646;0.098;2.53633936459;0.9156;4.0
1.773584176;0.2192;2.38643754521;0.1924;3.0
1.77152464657;0.2236;2.61057944647;0.7436;5.0
1.77021283093;0.1204;2.52479950028;0.7392;4.0
1.77167451998;0.1976;2.21827452738;0.2368;2.0
1.76662330596;0.0428;2.43554765644;0.7892;3.0
1.76856781645;0.0392;2.56743023911;0.676;4.0
1.77955517413;0.468;2.4992198639;0.2072;4.0
1.76878774544;0.1748;2.4105020306;0.5212;3.0
1.77584119613;0.0464;2.43353855497;0.6488;3.0
1.77224998147;0.0572;2.72788095156;0.974;5.0
1.77549002857;0.1716;2.35942236295;0.7036;3.0
1.76774004091;0.034;2.46609954012;0.602;3.0
1.77817459143;0.2064;2.42161664952;0.79;3.0
1.77277938367;0.0692;2.78025998608;0.7136;6.0
1.76147308903;0.0236;2.8837010983;0.9924;7.0
1.76441204728;0.188;2.41599103804;0.6612;3.0
1.77394831711;0.0916;2.42915275037;0.2612;3.0
1.76937283557;0.2572;2.76539828268;0.9388;6.0
1.76927012289;0.0828;2.64228738895;0.872;5.0
1.77782404335;0.4012;2.37731630865;0.4508;3.0
1.77415868675;0.324;2.49009817597;0.4716;4.0
1.77540512135;0.1468;2.72775522721;0.1844;5.0
1.76990191313;0.1208;2.76064409136;0.5708;5.0
1.78162973148;0.4592;2.51930192225;0.862;4.0
1.76496997625;0.0392;2.7690367668;0.6128;12.0
1.76687784272;0.0396;2.41196705566;0.6624;3.0
1.78057739228;0.3152;2.54557866851;0.7508;4.0
1.77872901978;0.224;2.60519355055;0.7964;5.0
1.77150167411;0.148;2.87483401079;0.8472;8.0
1.76641119701;0.0256;2.41118276391;0.63;3.0
1.77333432514;0.336;2.37651313343;0.3928;3.0
1.77124753758;0.0112;2.69040545095;0.7664;5.0
1.77452669469;0.0088;2.62324081514;0.7292;4.0
1.7707789586;0.0112;2.62625580602;0.8848;4.0
1.77209270681;0.06;2.40357070183;0.584;3.0
1.76668973093;0.1936;2.62644415227;0.7872;5.0
