alpha_all;p_value_all;alpha;p_value;xmin
1.75434193495;0.0452;2.38894394295;0.6048;3.0
1.75211396643;0.1088;2.46683826468;0.7524;4.0
1.75576575367;0.0688;2.55600737374;0.2776;4.0
1.75344410419;0.574;2.34919840479;0.6032;3.0
1.75569209549;0.0164;2.61149906648;0.9496;6.0
1.75616742579;0.206;2.34155252826;0.5272;3.0
1.75516767441;0.1172;2.40289673947;0.8028;3.0
1.75083554312;0.0228;2.66982521119;0.8996;5.0
1.75475338524;0.0164;2.45583091522;0.8068;4.0
1.74857145847;0.0548;2.38867637907;0.6376;3.0
1.75028432144;0.1264;2.48117081436;0.2976;4.0
1.75458197846;0.0428;2.1817392085;0.6224;2.0
1.75667111539;0.0084;2.5045625522;0.9156;4.0
1.75323050593;0.1468;2.78097761928;0.5512;7.0
1.7541664881;0.0272;2.59044998951;0.9668;5.0
1.7467102513;0.0952;2.35402074871;0.6156;3.0
1.75442918777;0.07;2.5361459148;0.6928;5.0
1.74900814643;0.192;2.70656688296;0.676;6.0
1.75361454362;0.0156;2.69153043277;0.9204;5.0
1.75295555188;0.2208;2.47768607741;0.5208;4.0
1.75331274001;0.0056;2.55521731421;0.5052;4.0
1.75227702018;0.03;2.41002256134;0.1856;3.0
1.75262630802;0.0672;2.62222905728;0.818;6.0
1.74542938612;0.052;2.77625585672;0.908;7.0
1.75232318559;0.0244;2.54365124;0.8448;4.0
1.75414656595;0.0072;2.45130678865;0.872;4.0
1.75337591086;0.1584;2.50146249284;0.5176;4.0
1.75337071056;0.1212;2.52670154926;0.9832;5.0
1.74441725172;0.034;2.56923106058;0.3296;4.0
1.75322465484;0.2124;2.35988101656;0.3892;3.0
1.75386804646;0.3328;2.54274406032;0.5204;5.0
1.75955660746;0.2332;2.47429778191;0.4336;4.0
1.75288531343;0.2232;2.3422929728;0.5684;3.0
1.75598898984;0.0344;2.64113093059;0.5792;5.0
1.75469566273;0.24;2.7463079556;0.8776;6.0
1.75613114818;0.1292;2.31528634167;0.8372;3.0
1.75145892468;0.1168;2.36241757334;0.2736;3.0
1.75124695375;0.2788;2.68077452033;0.8216;6.0
1.75057874861;0.002;2.55819279747;0.116;4.0
1.74736585204;0.1788;2.7435953202;0.9896;7.0
1.7551593074;0.1324;2.6867736656;0.8724;7.0
1.75617878187;0.0552;2.51862320255;0.976;4.0
1.75352895993;0.1784;2.49330418423;0.9832;4.0
1.75619420597;0.088;2.48934893994;0.546;4.0
1.75610433849;0.0536;2.355915945;0.4588;3.0
1.75076748115;0.0252;2.49879734817;0.3172;4.0
1.76093247769;0.3436;2.51659406361;0.9468;5.0
1.75084566682;0.0732;2.52130937622;0.7268;4.0
1.74861502513;0.046;2.52714848025;0.9556;4.0
1.75692914732;0.0488;2.56809302832;0.9916;5.0
1.74998583621;0.0984;2.48888887128;0.7248;4.0
1.74422271069;0.0144;2.36960564545;0.3604;3.0
1.7519062667;0.346;2.90707516623;0.8452;8.0
1.75051865655;0.0252;2.63739267308;0.6836;5.0
1.75529773687;0.036;2.58698424968;0.9412;5.0
1.74666398188;0.1412;2.48178946869;0.6536;4.0
1.74647197472;0.0568;2.82686941027;0.4416;9.0
1.7528762481;0.0752;2.34172837491;0.8552;3.0
1.75518440774;0.034;2.45553118674;0.8232;4.0
1.74315458569;0.0068;2.71096269501;0.9876;6.0
1.75792991558;0.1416;2.44650819161;0.5852;4.0
1.74973038274;0.1268;2.60757232222;0.8972;5.0
1.74697091591;0.0316;2.60241844898;0.9964;5.0
1.75575369736;0.1464;2.33505339054;0.4496;3.0
1.75109450506;0.0004;2.57030655232;0.9244;6.0
1.75197223054;0.0596;2.64009824312;0.9136;6.0
1.75721493673;0.0504;2.40038689329;0.4252;3.0
1.74910471734;0.0724;2.46126769468;0.8724;4.0
1.75222673143;0.0068;2.51691792017;0.748;4.0
1.75389836355;0.1428;2.36645911611;0.706;3.0
1.75298165931;0.1152;2.481332781;0.5092;4.0
1.74992279054;0.0228;2.391897191;0.9536;3.0
1.75186295162;0.068;2.39425620635;0.8284;3.0
1.74643545291;0.1436;2.73236312145;0.8576;7.0
1.74881368928;0.0156;2.36806465281;0.3256;3.0
1.7571519208;0.0736;2.58385984607;0.9232;5.0
1.75227150056;0.0884;2.34155223191;0.3176;3.0
1.75893696862;0.1784;2.47375690784;0.4856;4.0
1.75341043007;0.1456;2.35361503382;0.5692;3.0
1.75000888406;0.1296;2.33907573936;0.2932;3.0
1.75470370877;0.198;2.65721256387;0.636;6.0
1.75743764372;0.0632;2.54004882524;0.7948;4.0
1.75731229414;0.032;2.62605801493;0.626;5.0
1.74765750121;0.1116;2.48847368761;0.5512;4.0
1.75079319846;0.468;2.54230881381;0.3928;5.0
1.74895620817;0.1164;2.67588471936;0.8872;6.0
1.7525649554;0.1748;2.35762279;0.6652;3.0
1.75843740789;0.474;2.32938102965;0.1976;3.0
1.7526431047;0.016;2.36696555154;0.5048;3.0
1.75543756385;0.2764;2.44696940953;0.982;4.0
1.75140965817;0.1048;2.65316580681;0.9516;6.0
1.75227881485;0.2492;2.45204522733;0.5512;4.0
1.75547903361;0.0076;2.50762385128;0.9944;5.0
1.75888017256;0.5328;2.15052297519;0.6396;2.0
1.74986641166;0.076;2.73572928981;0.7108;6.0
1.75899734659;0.576;2.6694089323;0.9028;6.0
1.75468962007;0.292;2.44851561646;0.6104;4.0
1.75137666551;0.024;2.75572874426;0.81;6.0
1.7546591054;0.1928;2.37214762184;0.3652;3.0
1.75467189018;0.0216;2.60172163892;0.2924;5.0
