alpha_all;p_value_all;alpha;p_value;xmin
1.75065565395;0.1336;2.35571604448;0.1336;3.0
1.7554955648;0.0672;2.51587586982;0.88;4.0
1.74953357577;0.014;2.628941704;0.9;5.0
1.75025605797;0.1344;2.32301866077;0.54;3.0
1.75197829816;0.0312;2.39352080995;0.3472;3.0
1.75569632054;0.1168;2.45162851756;0.9684;4.0
1.75151188867;0.0348;2.41130809971;0.802;3.0
1.75657015083;0.0728;2.6836804092;0.5628;6.0
1.75209066135;0.314;2.7116846132;0.5232;7.0
1.75214538553;0.0604;2.50341143047;0.7416;4.0
1.75081743386;0.2312;2.37032257038;0.602;3.0
1.75198446788;0.1436;2.57954255924;0.9968;5.0
1.75059682308;0.024;2.39430749698;0.4576;3.0
1.74807354524;0.0616;2.4916358764;0.652;4.0
1.75338960504;0.0896;2.58699886479;0.5932;5.0
1.74704341467;0.0508;2.50751934467;0.636;4.0
1.75769649215;0.0536;2.59856386585;0.6844;5.0
1.74869435934;0.1;2.66504346471;0.6648;6.0
1.75520816618;0.2272;2.35821604663;0.544;3.0
1.74949498022;0.0892;2.59594145648;0.9688;6.0
1.74527120252;0.0704;2.49676188949;0.4512;4.0
1.7580804088;0.076;2.40042447308;0.5176;3.0
1.75296145134;0.0764;2.51920007623;0.9268;4.0
1.75324088516;0.0668;2.15137800181;0.3464;2.0
1.7520746434;0.0604;2.66344335591;0.98;6.0
1.75054635975;0.2024;2.48299843106;0.7264;4.0
1.75541217762;0.3776;2.79413794129;0.8432;9.0
1.75404355687;0.112;2.64457987263;0.9588;6.0
1.76072143636;0.3292;2.79632220028;0.8356;7.0
1.75545701561;0.0724;2.34882240947;0.1592;3.0
1.75029767726;0.202;2.74574494108;0.6868;9.0
1.75448144668;0.0836;2.38615399502;0.9;3.0
1.75513965318;0.008;2.46706503126;0.5852;4.0
1.7524271325;0.004;2.4900231828;0.3336;4.0
1.75421299356;0.0128;2.5356996683;0.972;4.0
1.75375008988;0.1396;2.56972910566;0.4416;4.0
1.74806966978;0.0052;2.53294668368;0.7504;4.0
1.75169233261;0.3732;2.83971085275;0.732;8.0
1.76115621576;0.044;2.37545298304;0.6796;3.0
1.75485026217;0.1252;2.47983811707;0.8112;4.0
1.74803929987;0.0064;2.43523172064;0.8052;3.0
1.75573648101;0.07;2.50385023067;0.88;4.0
1.75345996292;0.0148;2.40830602323;0.7764;3.0
1.75643363131;0.17;2.48154108997;0.9392;4.0
1.75687878983;0.1288;2.3596573473;0.7948;3.0
1.75705573871;0.1404;2.34851635962;0.3468;3.0
1.74967918336;0.0376;2.68318680625;0.788;5.0
1.7473883925;0.0264;2.79734395702;0.714;6.0
1.74653859359;0.0096;2.49088758521;0.5548;4.0
1.75841563945;0.084;2.49667650384;0.6252;4.0
1.75727191335;0.0708;2.37145530698;0.8908;3.0
1.74990681975;0.0464;2.51581316178;0.788;4.0
1.75007670382;0.0276;2.35932223832;0.648;3.0
1.74569560464;0.07;2.37746370317;0.618;3.0
1.75914386989;0.1876;2.44763393566;0.9152;4.0
1.75449164454;0.5488;2.81196778854;0.8832;8.0
1.74945805931;0.0304;2.36175712878;0.7276;3.0
1.75368093634;0.0188;2.6456795877;0.7184;5.0
1.74921818468;0.07;2.61255523735;0.9468;5.0
1.74941320716;0.0564;2.67090248727;0.5316;6.0
1.74943626705;0.0672;2.55308675557;0.6184;5.0
1.75324376411;0.0792;2.60534937007;0.966;5.0
1.75430347922;0.2056;2.34760763153;0.6064;3.0
1.761871594;0.2628;2.59502112257;0.9384;5.0
1.75931710431;0.0728;2.48505764911;0.2732;4.0
1.75961811222;0.4676;2.74207676209;0.7652;7.0
1.75683044722;0.0884;2.34312911609;0.2584;3.0
1.74802322587;0.2464;2.91360986646;0.9864;8.0
1.75281111595;0.0276;2.39836382504;0.584;3.0
1.75242142504;0.2244;2.61973440062;0.2728;5.0
1.75720504644;0.0764;2.57952778271;0.6764;5.0
1.74941953517;0.09;2.55522718879;0.8436;5.0
1.75692114809;0.08;2.17228047326;0.3944;2.0
1.75220659051;0.1728;2.74584001705;0.9952;7.0
1.75707363916;0.5464;2.43168130925;0.5288;4.0
1.75821170492;0.3652;2.45006089288;0.9644;4.0
1.75251703635;0.0852;2.78691051816;0.4712;7.0
1.75428222738;0.0012;2.53583766001;0.9124;7.0
1.75212735699;0.24;2.36754909183;0.752;3.0
1.74883716087;0.0136;2.55901758242;0.8232;4.0
1.74978329678;0.0736;2.61044481622;0.8816;5.0
1.74693146916;0.0144;2.4140158932;0.8848;3.0
1.74809594705;0.1804;2.92862354494;0.9948;9.0
1.75822022152;0.1128;2.68619913054;0.8736;6.0
1.75520899615;0.0264;2.37687002902;0.7208;3.0
1.75024817098;0.0484;2.58448151474;0.8732;5.0
1.74820530806;0.0152;2.4153170348;0.7944;3.0
1.75280971086;0.1184;2.47291894095;0.728;4.0
1.75558808239;0.0372;2.50759105874;0.9408;5.0
1.75623441242;0.3892;2.67621786601;0.6836;7.0
1.74470899376;0.0184;2.70515430768;0.9356;6.0
1.74551811181;0.0276;2.49619657398;0.7744;4.0
1.75551753776;0.232;2.43014525455;0.7488;4.0
1.76019130688;0.322;2.33609006854;0.594;3.0
1.75482596778;0.296;2.69205759194;0.9296;7.0
1.74826337623;0.0368;2.51262585179;0.928;4.0
1.7487401794;0.0896;2.35682691175;0.5784;3.0
1.75599483186;0.076;2.37705480633;0.1532;3.0
1.7556872308;0.0336;2.54130735897;0.6972;4.0
1.75575107244;0.2008;2.80797814557;0.9396;10.0
