alpha_all;p_value_all;alpha;p_value;xmin
1.81084406731;0.0192;3.05512967717;0.8048;6.0
1.81789118054;0.0;2.5668675342;0.1772;3.0
1.8244727448;0.0076;2.62768680385;0.9664;3.0
1.81794581536;0.0228;2.84274604239;0.8928;4.0
1.81747228934;0.1108;2.85630645928;0.6312;5.0
1.8272560352;0.3324;2.73759811351;0.9728;4.0
1.81715767548;0.01;2.76493325542;0.8864;4.0
1.82015240673;0.0244;2.7353574984;0.8224;4.0
1.81935146877;0.1036;2.95427847331;0.4776;5.0
1.82505007432;0.1176;2.49872347006;0.3824;3.0
1.81106465135;0.1484;3.17386992874;0.598;6.0
1.81329362043;0.124;2.52031752061;0.7784;3.0
1.82225889497;0.0364;2.72166486653;0.5308;4.0
1.81884122027;0.046;2.70168439042;0.9688;4.0
1.82415034909;0.1676;2.54478061583;0.5044;3.0
1.81586942482;0.0784;2.88965824539;0.8324;5.0
1.8144768844;0.0656;2.94192497413;0.816;5.0
1.81381482155;0.0288;2.59301982908;0.3312;3.0
1.81677918723;0.1152;2.58391925168;0.6984;3.0
1.8250558104;0.21;2.5663617548;0.3852;3.0
1.80717259831;0.0028;2.61606118268;0.6456;3.0
1.81490732635;0.1612;2.57244016945;0.1904;3.0
1.81230382547;0.0428;2.9556197033;0.9716;5.0
1.82279227424;0.0248;2.53433086813;0.8912;3.0
1.8212886953;0.0804;2.83521646772;0.9704;5.0
1.81811762114;0.056;2.91002716787;0.9932;5.0
1.81486959521;0.0392;2.83156154027;0.9176;5.0
1.81421552844;0.008;2.56356935995;0.756;3.0
1.81521018314;0.0028;2.82203621163;0.9108;4.0
1.81765825623;0.0764;2.70984110518;0.5084;4.0
1.81140764714;0.0;2.8589629245;0.5776;4.0
1.81556667378;0.022;2.57293289435;0.84;3.0
1.82189480136;0.0212;2.56329811791;0.924;3.0
1.82277857201;0.0408;2.52266984425;0.662;3.0
1.82655998708;0.3636;2.52730685017;0.7664;3.0
1.81589233422;0.244;2.94188310924;0.1;6.0
1.82167688368;0.0368;2.50446427818;0.8268;3.0
1.81995367442;0.3992;2.55373712079;0.3992;3.0
1.81668459893;0.456;2.53644519805;0.2344;3.0
1.81712775877;0.0796;2.58485803525;0.7876;3.0
1.8208157429;0.3584;2.7606282769;0.2632;4.0
1.81041770525;0.036;2.56850746038;0.0936;3.0
1.81728427945;0.0796;2.58874119903;0.5456;3.0
1.81819494082;0.0244;2.75706016112;0.4616;4.0
1.81665975754;0.0168;2.57111266792;0.8996;3.0
1.82409108632;0.0408;2.67291326641;0.9436;4.0
1.80955529543;0.202;2.55936948306;0.1556;3.0
1.82372421925;0.4636;2.65528277273;0.3272;4.0
1.82077993489;0.0804;2.90442229011;0.9504;5.0
1.81688220648;0.0004;2.56942453915;0.3812;3.0
1.81989580535;0.0532;2.75194931718;0.9868;4.0
1.82135705165;0.1372;2.95436357783;0.7512;7.0
1.81684166044;0.0132;2.58745996297;0.9464;3.0
1.82670500162;0.1264;2.64929001783;0.806;4.0
1.83222470148;0.0916;2.59319425551;0.33;3.0
1.81790433734;0.02;2.55854610325;0.3164;3.0
1.81435133476;0.0064;2.77421344451;0.9132;4.0
1.82111408247;0.4092;2.70718548863;0.3632;4.0
1.81573216023;0.1352;2.70942624084;0.6612;4.0
1.81354304731;0.1504;3.02142207778;0.9612;6.0
1.82152180651;0.1228;2.57874385102;0.9012;3.0
1.81060516189;0.0048;2.73788000806;0.9084;4.0
1.82069071169;0.1076;2.51597592938;0.7404;3.0
1.81819624654;0.166;3.10465257312;0.55;13.0
1.82153486995;0.0584;2.69930755678;0.7632;4.0
1.81381943542;0.0124;2.58622030346;0.9424;3.0
1.81417257425;0.0764;2.92734531416;0.942;6.0
1.81936869947;0.1016;2.67446351803;0.4912;4.0
1.81779570347;0.072;2.32731243997;0.5312;2.0
1.81584178705;0.0288;2.73238938632;0.9184;4.0
1.81307539912;0.004;2.71465572525;0.914;4.0
1.82215079243;0.0044;2.77345952436;0.646;4.0
1.8231630852;0.1064;2.72046093582;0.7344;4.0
1.82098129387;0.104;2.76118324685;0.4864;4.0
1.81584939887;0.0872;3.01863638848;0.6844;6.0
1.81873675989;0.0804;3.3924970466;0.9624;8.0
1.81315291332;0.0032;2.97347603638;0.9144;5.0
1.81357376669;0.0096;2.92920774171;0.6724;5.0
1.82154799988;0.2628;2.80893932934;0.4424;5.0
1.81344671644;0.0264;2.89519969419;0.5772;5.0
1.81592459174;0.1656;2.66056875286;0.6288;4.0
1.81395066669;0.042;2.54289390334;0.9748;3.0
1.82294092906;0.2648;2.91430326733;0.9888;6.0
1.82239631952;0.1568;2.9890906942;0.9988;6.0
1.81605971482;0.028;2.33957801007;0.2148;2.0
1.81355546391;0.056;2.71389501373;0.7288;4.0
1.81720194636;0.0664;2.83555131012;0.556;5.0
1.81654870756;0.0624;2.79744937314;0.794;4.0
1.80745043433;0.1792;2.5624090952;0.5756;3.0
1.81140810377;0.0108;2.89191459459;0.9816;5.0
1.81992842067;0.0252;2.60194257339;0.5008;3.0
1.81620165944;0.0216;2.87919138345;0.8952;5.0
1.81951231455;0.0508;2.88574647138;0.7356;5.0
1.82164122124;0.1844;2.93521919427;0.9256;6.0
1.82742484464;0.2268;3.04089399579;0.9028;6.0
1.81210548586;0.0228;2.59296829993;0.916;3.0
1.82096685698;0.056;2.73018583843;0.682;4.0
1.82032816165;0.0796;2.49915977696;0.6996;3.0
1.81940319761;0.0984;2.51990690249;0.4384;3.0
1.82067867419;0.0916;2.54984298575;0.6868;3.0
